"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Robot in a China Shop: Using Reinforcement Learning for Location-Specific Navigation Behaviour","B. Xihan; O. Mendez; S. Hadfield",NA; NA; NA,2021 IEEE International Conference on Robotics and Automation (ICRA),"18 Oct 2021","2021","","","5959","5965","Robots need to be able to work in multiple different environments. Even when performing similar tasks, different behaviour should be deployed to best fit the current environment. In this paper, We propose a new approach to navigation, where it is treated as a multi-task learning problem. This enables the robot to learn to behave differently in visual navigation tasks for different environments while also learning shared expertise across environments. We evaluated our approach in both simulated environments as well as real-world data. Our method allows our system to converge with a 26% reduction in training time, while also increasing accuracy.","2577-087X","978-1-7281-9077-8","10.1109/ICRA48506.2021.9561545","Engineering and Physical Sciences Research Council; Innovate UK; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9561545","","Training;Visualization;Automation;Navigation;Conferences;Reinforcement learning;Resource management","","3","","22","IEEE","18 Oct 2021","30 May-5 June 2021","30 May-5 June 2021","IEEE","IEEE Conferences"
"Real-Time Trajectory Adaptation for Quadrupedal Locomotion using Deep Reinforcement Learning","S. Gangapurwala; M. Geisert; R. Orsolino; M. Fallon; I. Havoutis","Dynamic Robots Systems (DRS) Group, Oxford Robotics Institute, University of Oxford, UK; Dynamic Robots Systems (DRS) Group, Oxford Robotics Institute, University of Oxford, UK; Dynamic Robots Systems (DRS) Group, Oxford Robotics Institute, University of Oxford, UK; Dynamic Robots Systems (DRS) Group, Oxford Robotics Institute, University of Oxford, UK; Dynamic Robots Systems (DRS) Group, Oxford Robotics Institute, University of Oxford, UK",2021 IEEE International Conference on Robotics and Automation (ICRA),"18 Oct 2021","2021","","","5973","5979","We present a control architecture for real-time adaptation and tracking of trajectories generated using a terrain-aware trajectory optimization solver. This approach enables us to circumvent the computationally exhaustive task of online trajectory optimization, and further introduces a control solution robust to systems modeled with approximated dynamics. We train a policy using deep reinforcement learning (RL) to introduce additive deviations to a reference trajectory in order to generate a feedback-based trajectory tracking system for a quadrupedal robot. We train this policy across a multitude of simulated terrains and ensure its generality by introducing training methods that avoid overfitting and convergence towards local optima. Additionally, in order to capture terrain information, we include a latent representation of the height maps in the observation space of the RL environment as a form of exteroceptive feedback. We test the performance of our trained policy by tracking the corrected set points using a model-based whole-body controller and compare it with the tracking behavior obtained without the corrective feedback in several simulation environments, and show that introducing the corrective feedback results in increase of the success rate from 72.7% to 92.4% for tracking precomputed dynamic long horizon trajectories on flat terrain and from 47.5% to 80.3% on a complex modular uneven terrain. We also show successful transfer of our training approach to the real physical system and further present cogent arguments in support of our framework.","2577-087X","978-1-7281-9077-8","10.1109/ICRA48506.2021.9561639","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9561639","","Training;Trajectory tracking;Conferences;Computational modeling;Reinforcement learning;Computer architecture;Real-time systems","","24","","34","IEEE","18 Oct 2021","30 May-5 June 2021","30 May-5 June 2021","IEEE","IEEE Conferences"
"Imitation Learning from MPC for Quadrupedal Multi-Gait Control","A. Reske; J. Carius; Y. Ma; F. Farshidian; M. Hutter","Robotic Systems Lab, ETH Zürich, Switzerland; Robotic Systems Lab, ETH Zürich, Switzerland; Robotic Systems Lab, ETH Zürich, Switzerland; Robotic Systems Lab, ETH Zürich, Switzerland; Robotic Systems Lab, ETH Zürich, Switzerland",2021 IEEE International Conference on Robotics and Automation (ICRA),"18 Oct 2021","2021","","","5014","5020","We present a learning algorithm for training a single policy that imitates multiple gaits of a walking robot. To achieve this, we use and extend MPC-Net, which is an Imitation Learning approach guided by Model Predictive Control (MPC). The strategy of MPC-Net differs from many other approaches since its objective is to minimize the control Hamiltonian, which derives from the principle of optimality. To represent the policies, we employ a mixture-of-experts network (MEN) and observe that the performance of a policy improves if each expert of a MEN specializes in controlling exactly one mode of a hybrid system, such as a walking robot. We introduce new loss functions for single- and multi-gait policies to achieve this kind of expert selection behavior. Moreover, we benchmark our algorithm against Behavioral Cloning and the original MPC implementation on various rough terrain scenarios. We validate our approach on hardware and show that a single learned policy can replace its teacher to control multiple gaits.","2577-087X","978-1-7281-9077-8","10.1109/ICRA48506.2021.9561444","National Science Foundation; National Centre of Competence in Research Robotics; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9561444","","Legged locomotion;Training;Location awareness;Conferences;Cloning;Benchmark testing;Prediction algorithms","","34","","31","IEEE","18 Oct 2021","30 May-5 June 2021","30 May-5 June 2021","IEEE","IEEE Conferences"
"Efficient Self-Supervised Data Collection for Offline Robot Learning","S. Endrawis; G. Leibovich; G. Jacob; G. Novik; A. Tamar",Technion – Israel Institute of Technology; Intel Labs; Intel Labs; Intel Labs; Technion – Israel Institute of Technology,2021 IEEE International Conference on Robotics and Automation (ICRA),"18 Oct 2021","2021","","","4650","4656","A practical approach to robot reinforcement learning is to first collect a large batch of real or simulated robot interaction data, using some data collection policy, and then learn from this data to perform various tasks, using offline learning algorithms. Previous work focused on manually designing the data collection policy, and on tasks where suitable policies can easily be designed, such as random picking policies for collecting data about object grasping. For more complex tasks, however, it may be difficult to find a data collection policy that explores the environment effectively, and produces data that is diverse enough for the downstream task. In this work, we propose that data collection policies should actively explore the environment to collect diverse data. In particular, we develop a simple-yet-effective goal-conditioned reinforcement-learning method that actively focuses data collection on novel observations, thereby collecting a diverse data-set. We evaluate our method on simulated robot manipulation tasks with visual inputs and show that the improved diversity of active data collection leads to significant improvements in the downstream learning tasks.","2577-087X","978-1-7281-9077-8","10.1109/ICRA48506.2021.9561097","Israel Science Foundation; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9561097","","Visualization;Automation;Conferences;Reinforcement learning;Grasping;Data collection;Robot learning","","4","","27","IEEE","18 Oct 2021","30 May-5 June 2021","30 May-5 June 2021","IEEE","IEEE Conferences"
"Learning to steer a locomotion contact planner","J. Chemin; P. Fernbach; D. Song; G. Saurel; N. Mansard; S. Tonneau","LAAS-CNRS, Univ. Toulouse, CNRS, France; Toward, Toulouse, France; Dept. of CSE, Ewha Womans University, Korea; LAAS-CNRS, Univ. Toulouse, CNRS, France; LAAS-CNRS, Univ. Toulouse, CNRS, France; IPAB, The University of Edinburgh, Scotland",2021 IEEE International Conference on Robotics and Automation (ICRA),"18 Oct 2021","2021","","","4430","4437","The combinatorics inherent to the issue of planning legged locomotion can be addressed by decomposing the problem: first, select a guide path abstracting the contacts with a heuristic model; then compute the contact sequence to balance the robot gait along the guide path. While several models have been proposed to compute such a path, none have yet managed to efficiently capture the complexity of legged locomotion on arbitrary terrain. In this paper, we present a novel method to automatically build a local controller, or steering method, to generate a guide path along which a feasible contact sequence can be built. Our reinforcement learning approach is coupled with a geometric condition for feasibility during the training, which improves the convergence rate without incurring a loss in generality. We have designed a dedicated environment along with an associated reward function to run a classical reinforcement learning algorithm that computes the steering method. The policy takes a target velocity and a local heightmap of the terrain around the robot as inputs, and steers the path where new contacts should be created. It is then coupled with a contact generator that creates the contacts to support the robot movement. We show that the trained policy has an improved generalization and higher success rate at generating feasible contact plans than previous approaches. As a result, this policy can be used with a path planning algorithm to navigate complex environments.","2577-087X","978-1-7281-9077-8","10.1109/ICRA48506.2021.9561160","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9561160","","Legged locomotion;Training;Navigation;Computational modeling;Reinforcement learning;Robot sensing systems;Generators","","2","","49","IEEE","18 Oct 2021","30 May-5 June 2021","30 May-5 June 2021","IEEE","IEEE Conferences"
"Learning Shape Control of Elastoplastic Deformable Linear Objects","R. Laezza; Y. Karayiannidis","Department of Electrical Engineering, Division of Systems and Control, Chalmers University of Technology, Sweden; Department of Electrical Engineering, Division of Systems and Control, Chalmers University of Technology, Sweden",2021 IEEE International Conference on Robotics and Automation (ICRA),"18 Oct 2021","2021","","","4438","4444","Deformable object manipulation tasks have long been regarded as challenging robotic problems. However, until recently very little work has been done on the subject, with most robotic manipulation methods being developed for rigid objects. Deformable objects are more difficult to model and simulate, which has limited the use of model-free Reinforcement Learning (RL) strategies, due to their need for large amounts of data that can only be satisfied in simulation. This paper proposes a new shape control task for Deformable Linear Objects (DLOs). More notably, we present the first study on the effects of elastoplastic properties on this type of problem. Objects with elastoplasticity such as metal wires, are found in various applications and are challenging to manipulate due to their nonlinear behavior. We first highlight the challenges of solving such a manipulation task from an RL perspective, particularly in defining the reward. Then, based on concepts from differential geometry, we propose an intrinsic shape representation using discrete curvature and torsion. Finally, we show through an empirical study that in order to successfully solve the proposed task using Deep Deterministic Policy Gradient (DDPG), the reward needs to include intrinsic information about the shape of the DLO.","2577-087X","978-1-7281-9077-8","10.1109/ICRA48506.2021.9561984","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9561984","","Deformable models;Geometry;Shape control;Shape;Wires;Metals;Reinforcement learning","","27","","30","IEEE","18 Oct 2021","30 May-5 June 2021","30 May-5 June 2021","IEEE","IEEE Conferences"
"DeepWalk: Omnidirectional Bipedal Gait by Deep Reinforcement Learning","D. Rodriguez; S. Behnke","Autonomous Intelligent Systems (AIS) Group, Computer Science Institute VI, University of Bonn, Germany; Autonomous Intelligent Systems (AIS) Group, Computer Science Institute VI, University of Bonn, Germany",2021 IEEE International Conference on Robotics and Automation (ICRA),"18 Oct 2021","2021","","","3033","3039","Bipedal walking is one of the most difficult but exciting challenges in robotics. The difficulties arise from the complexity of high-dimensional dynamics, sensing and actuation limitations combined with real-time and computational constraints. Deep Reinforcement Learning (DRL) holds the promise to address these issues by fully exploiting the robot dynamics with minimal craftsmanship. In this paper, we propose a novel DRL approach that enables an agent to learn omnidirectional locomotion for humanoid (bipedal) robots. Notably, the locomotion behaviors are accomplished by a single control policy (a single neural network). We achieve this by introducing a new curriculum learning method that gradually increases the task difficulty by scheduling target velocities. In addition, our method does not require reference motions which facilities its application to robots with different kinematics, and reduces the overall complexity. Finally, different strategies for sim-to-real transfer are presented which allow us to transfer the learned policy to a real humanoid robot.","2577-087X","978-1-7281-9077-8","10.1109/ICRA48506.2021.9561717","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9561717","","Legged locomotion;Three-dimensional displays;Neural networks;Humanoid robots;Reinforcement learning;Robot sensing systems;Real-time systems","","57","","22","IEEE","18 Oct 2021","30 May-5 June 2021","30 May-5 June 2021","IEEE","IEEE Conferences"
"Ergodic imitation: Learning from what to do and what not to do","A. Kalinowska; A. Prabhakar; K. Fitzsimons; T. Murphey","Mechanical Engineering, Northwestern University, Evanston, IL; Mechanical Engineering, Northwestern University, Evanston, IL; Mechanical Engineering, Northwestern University, Evanston, IL; Mechanical Engineering, Northwestern University, Evanston, IL",2021 IEEE International Conference on Robotics and Automation (ICRA),"18 Oct 2021","2021","","","3648","3654","With growing access to versatile robotics, it is beneficial for end users to be able to teach robots tasks without needing to code a control policy. One possibility is to teach the robot through successful task executions. However, near-optimal demonstrations of a task can be difficult to provide and even successful demonstrations can fail to capture task aspects key to robust skill replication. Here, we propose a learning from demonstration (LfD) approach that enables learning of robust task definitions without the need for near-optimal demonstrations. We present a novel algorithmic framework for learning tasks based on the ergodic metric—a measure of information content in motion. Moreover, we make use of negative demonstrations—demonstrations of what not to do—and show that they can help compensate for imperfect demonstrations, reduce the number of demonstrations needed, and highlight crucial task elements improving robot performance. In a proof-of-concept example of cart-pole inversion, we show that negative demonstrations alone can be sufficient to successfully learn and recreate a skill. Through a human subject study with 24 participants, we show that consistently more information about a task can be captured from combined positive and negative (posneg) demonstrations than from the same amount of just positive demonstrations. Finally, we demonstrate our learning approach on simulated tasks of target reaching and table cleaning with a 7-DoF Franka arm. Our results point towards a future with robust, data-efficient LfD for novice users.","2577-087X","978-1-7281-9077-8","10.1109/ICRA48506.2021.9561746","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9561746","","Codes;Automation;Conferences;Cleaning;Motion measurement;Task analysis;Robots","","14","","43","IEEE","18 Oct 2021","30 May-5 June 2021","30 May-5 June 2021","IEEE","IEEE Conferences"
"Neural Network Controller for Autonomous Pile Loading Revised","W. Yang; N. Strokina; N. Serbenyuk; J. Pajarinen; R. Ghabcheloo; J. Vihonen; M. M. Aref; J. -K. Kämäräinen","Computing Sciences, Tampere University, Finland; Computing Sciences, Tampere University, Finland; Automation Technology and Mechanical Engineering, Tampere University; Department of Electrical Engineering and Automation, Aalto University; Automation Technology and Mechanical Engineering, Tampere University; Cargotec Oyj; Cargotec Oyj; Computing Sciences, Tampere University, Finland",2021 IEEE International Conference on Robotics and Automation (ICRA),"18 Oct 2021","2021","","","2198","2204","We have recently proposed two pile loading controllers that learn from human demonstrations: a neural network (NNet) [1] and a random forest (RF) controller [2]. In the field experiments the RF controller obtained clearly better success rates. In this work, the previous findings are drastically revised by experimenting summer time trained controllers in winter conditions. The winter experiments revealed a need for additional sensors, more training data, and a controller that can take advantage of these. Therefore, we propose a revised neural controller (NNetV2) which has a more expressive structure and uses a neural attention mechanism to focus on important parts of the sensor and control signals. Using the same data and sensors to train and test the three controllers, NNetV2 achieves better robustness against drastically changing conditions and superior success rate. To the best of our knowledge, this is the first work testing a learning-based controller for a heavy-duty machine in drastically varying outdoor conditions and delivering high success rate in winter, being trained in summer.","2577-087X","978-1-7281-9077-8","10.1109/ICRA48506.2021.9561804","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9561804","","Radio frequency;Training;Loading;Training data;Artificial neural networks;Sensors;Task analysis","","8","","20","IEEE","18 Oct 2021","30 May-5 June 2021","30 May-5 June 2021","IEEE","IEEE Conferences"
"Deep Reinforcement Learning for Concentric Tube Robot Control with a Goal-Based Curriculum","K. Iyengar; D. Stoyanov","Wellcome/ EPSRC Centre for Interventional and Surgical Sciences (WEISS), University College London, London, UK; Wellcome/ EPSRC Centre for Interventional and Surgical Sciences (WEISS), University College London, London, UK",2021 IEEE International Conference on Robotics and Automation (ICRA),"18 Oct 2021","2021","","","1459","1465","Concentric Tube Robots (CTRs), a type of continuum robot, are a collection of concentric, pre-curved tubes composed of super elastic nickel titanium alloy. CTRs can bend and twist from the interactions between neighboring tubes causing the kinematics and therefore control of the end-effector to be very challenging to model. In this paper, we develop a control scheme for a CTR end-effector in Cartesian space with no prior kinematic model using a deep reinforcement learning (DRL) approach with a goal-based curriculum reward strategy. We explore the use of curricula by changing the goal tolerance through training with constant, linear and exponential decay functions. Also, relative and absolute joint representations as a way of improving training convergence are explored. Quantitative comparisons for combinations of curricula and joint representations are performed and the exponential decay relative approach is used for training a robust policy in a noise-induced simulation environment. Compared to a previous DRL approach, our new method reduces training time and employs a more complex simulation environment. We report mean Cartesian errors of 1.29 mm and a success rate of 0.93 with a relative decay curriculum. In path following, we report mean errors of 1.37 mm in a noise-induced path following task. Albeit in simulation, these results indicate the promise of using DRL in model free control of continuum robots and CTRs in particular.","2577-087X","978-1-7281-9077-8","10.1109/ICRA48506.2021.9561620","Royal Academy of Engineering; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9561620","","Training;Titanium alloys;Shape;Reinforcement learning;Kinematics;End effectors;Robustness","","9","","26","IEEE","18 Oct 2021","30 May-5 June 2021","30 May-5 June 2021","IEEE","IEEE Conferences"
"Amortized Q-learning with Model-based Action Proposals for Autonomous Driving on Highways","B. Mirchevska; M. Hügle; G. Kalweit; M. Werling; J. Boedecker","Dept. of Computer Science, University of Freiburg, Germany; Dept. of Computer Science, University of Freiburg, Germany; Dept. of Computer Science, University of Freiburg, Germany; BMW Group, Unterschleissheim, Germany; Dept. of Computer Science, University of Freiburg, Germany",2021 IEEE International Conference on Robotics and Automation (ICRA),"18 Oct 2021","2021","","","1028","1035","Well-established optimization-based methods can guarantee an optimal trajectory for a short optimization horizon, typically no longer than a few seconds. As a result, choosing the optimal trajectory for this short horizon may still result in a sub-optimal long-term solution. At the same time, the resulting short-term trajectories allow for effective, comfortable and provable safe maneuvers in a dynamic traffic environment. In this work, we address the question of how to ensure an optimal long-term driving strategy, while keeping the benefits of classical trajectory planning. We introduce a Reinforcement Learning based approach that coupled with a trajectory planner, learns an optimal long-term decision-making strategy for driving on highways. By online generating locally optimal maneuvers as actions, we balance between the infinite low-level continuous action space, and the limited flexibility of a fixed number of predefined standard lane-change actions. We evaluated our method on realistic scenarios in the open-source traffic simulator SUMO and were able to achieve better performance than the 4 benchmark approaches we compared against, including a random action selecting agent, greedy agent, high-level, discrete actions agent and an IDM-based SUMO-controlled agent.","2577-087X","978-1-7281-9077-8","10.1109/ICRA48506.2021.9560777","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9560777","","Road transportation;Trajectory planning;Decision making;Optimal control;Reinforcement learning;Benchmark testing;Trajectory","","10","","32","IEEE","18 Oct 2021","30 May-5 June 2021","30 May-5 June 2021","IEEE","IEEE Conferences"
"Decision Making for Autonomous Driving via Augmented Adversarial Inverse Reinforcement Learning","P. Wang; D. Liu; J. Chen; H. Li; C. -Y. Chan","University of California, Berkeley; Zenseact, Chalmers University of Technology; Peking University; Google Research; University of California, Berkeley",2021 IEEE International Conference on Robotics and Automation (ICRA),"18 Oct 2021","2021","","","1036","1042","Making decisions in complex driving environments is a challenging task for autonomous agents. Imitation learning methods have great potentials for achieving such a goal. Adversarial Inverse Reinforcement Learning (AIRL) is one of the state-of-art imitation learning methods that can learn both a behavioral policy and a reward function simultaneously, yet it is only demonstrated in simple and static environments where no interactions are introduced. In this paper, we improve and stabilize AIRL’s performance by augmenting it with semantic rewards in the learning framework. Additionally, we adapt the augmented AIRL to a more practical and challenging decision-making task in a highly interactive environment in autonomous driving. The proposed method is compared with four baselines and evaluated by four performance metrics. Simulation results show that the augmented AIRL outperforms all the baseline methods, and its performance is comparable with that of the experts on all of the four metrics.","2577-087X","978-1-7281-9077-8","10.1109/ICRA48506.2021.9560907","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9560907","Inverse Reinforcement Learning;Decision Making;Lane Change;Autonomous Driving","Measurement;Learning systems;Simulation;Conferences;Decision making;Semantics;Reinforcement learning","","43","","24","IEEE","18 Oct 2021","30 May-5 June 2021","30 May-5 June 2021","IEEE","IEEE Conferences"
"ReLMoGen: Integrating Motion Generation in Reinforcement Learning for Mobile Manipulation","F. Xia; C. Li; R. Martín-Martín; O. Litany; A. Toshev; S. Savarese",Stanford University; Stanford University; Stanford University; Nvidia; Robotics at Google; Stanford University,2021 IEEE International Conference on Robotics and Automation (ICRA),"18 Oct 2021","2021","","","4583","4590","Many Reinforcement Learning (RL) approaches use joint control signals (positions, velocities, torques) as action space for continuous control tasks. We propose to lift the action space to a higher level in the form of subgoals for a motion generator (a combination of motion planner and trajectory executor). We argue that, by lifting the action space and by leveraging sampling-based motion planners, we can efficiently use RL to solve complex, long-horizon tasks that could not be solved with existing RL methods in the original action space. We propose ReLMoGen – a framework that combines a learned policy to predict subgoals and a motion generator to plan and execute the motion needed to reach these subgoals. To validate our method, we apply ReLMoGen to two types of tasks: 1) Interactive Navigation tasks, navigation problems where interactions with the environment are required to reach the destination, and 2) Mobile Manipulation tasks, manipulation tasks that require moving the robot base. These problems are challenging because they are usually long-horizon, hard to explore during training, and comprise alternating phases of navigation and interaction. Our method is benchmarked on a diverse set of seven robotics tasks in photo-realistic simulation environments. In all settings, ReLMoGen outperforms state-of-the-art RL and Hierarchical RL baselines. ReLMoGen also shows outstanding transferability between different motion generators at test time, indicating a great potential to transfer to real robots. For more information, please visit project website: http://svl.stanford.edu/projects/relmogen.","2577-087X","978-1-7281-9077-8","10.1109/ICRA48506.2021.9561315","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9561315","","Training;Navigation;Conferences;Reinforcement learning;Aerospace electronics;Benchmark testing;Generators","","82","","50","IEEE","18 Oct 2021","30 May-5 June 2021","30 May-5 June 2021","IEEE","IEEE Conferences"
"Can a Robot Trust You? : A DRL-Based Approach to Trust-Driven Human-Guided Navigation","V. S. Dorbala; A. Srinivasan; A. Bera","University of Maryland, College Park, USA; University of Maryland, College Park, USA; University of Maryland, College Park, USA",2021 IEEE International Conference on Robotics and Automation (ICRA),"18 Oct 2021","2021","","","3538","3545","Humans are known to construct cognitive maps of their everyday surroundings using a variety of perceptual inputs. As such, when a human is asked for directions to a particular location, their wayfinding capability in converting this cognitive map into directional instructions is challenged. Owing to spatial anxiety, the language used in the spoken instructions can be vague and often unclear. To account for this unreliability in navigational guidance, we propose a novel Deep Reinforcement Learning (DRL) based trust-driven robot navigation algorithm that learns humans’ trustworthiness to perform a language guided navigation task.Our approach seeks to answer the question as to whether a robot can trust a human’s navigational guidance or not. To this end, we look at training a policy that learns to navigate towards a goal location using only trustworthy human guidance, driven by its own robot trust metric. We look at quantifying various affective features from language-based instructions and incorporate them into our policy’s observation space in the form of a human trust metric. We utilize both these trust metrics into an optimal cognitive reasoning scheme that decides when and when not to trust the given guidance. Our results show that the learned policy can navigate the environment in an optimal, time-efficient manner as opposed to an explorative approach that performs the same task. We showcase the efficacy of our results both in simulation and a real world environment.","2577-087X","978-1-7281-9077-8","10.1109/ICRA48506.2021.9561983","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9561983","","Training;Emotion recognition;Navigation;Computational modeling;Conferences;Reinforcement learning;Cognition","","9","","82","IEEE","18 Oct 2021","30 May-5 June 2021","30 May-5 June 2021","IEEE","IEEE Conferences"
"Mesh Based Analysis of Low Fractal Dimension Reinforcement Learning Policies","S. Gillen; K. Byl","Electrical and Computer Engineering Department, University of California, Santa Barbara, CA; Electrical and Computer Engineering Department, University of California, Santa Barbara, CA",2021 IEEE International Conference on Robotics and Automation (ICRA),"18 Oct 2021","2021","","","3546","3552","In previous work, using a process we call meshing, the reachable state spaces for various continuous and hybrid systems were approximated as a discrete set of states which can then be synthesized into a Markov chain. One of the applications for this approach has been to analyze locomotion policies obtained by reinforcement learning, in a step towards making empirical guarantees about the stability properties of the resulting system. In a separate line of research, we introduced a modified reward function for on-policy reinforcement learning algorithms that utilizes a ""fractal dimension"" of rollout trajectories. This reward was shown to encourage policies that induce individual trajectories which can be more compactly represented as a discrete mesh. In this work, we combine these two threads of research by building meshes of the reachable state space of a system subject to disturbances and controlled by policies obtained with the modified reward. Our analysis shows that the modified policies do produce much smaller reachable meshes. This shows that agents trained with the fractal dimension reward transfer their desirable quality of having a more compact state space to a setting with external disturbances. The results also suggest that the previous work using mesh based tools to analyze RL policies may be extended to higher dimensional systems or to higher resolution meshes than would have otherwise been possible.","2577-087X","978-1-7281-9077-8","10.1109/ICRA48506.2021.9561874","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9561874","","Training;Visualization;Monte Carlo methods;Reinforcement learning;Tools;Aerospace electronics;Fractals","","1","","13","IEEE","18 Oct 2021","30 May-5 June 2021","30 May-5 June 2021","IEEE","IEEE Conferences"
"Risk-Aware Decision Making for Service Robots to Minimize Risk of Patient Falls in Hospitals","R. S. Novin; A. Yazdani; A. Merryweather; T. Hermans","Department of Mechanical Engineering and Utah Robotics Center, University of Utah, Salt Lake City, Utah, USA; Department of Mechanical Engineering and Utah Robotics Center, University of Utah, Salt Lake City, Utah, USA; Department of Mechanical Engineering and Utah Robotics Center, University of Utah, Salt Lake City, Utah, USA; School of Computing and Utah Robotics Center, University of Utah, Salt Lake City, Utah, USA",2021 IEEE International Conference on Robotics and Automation (ICRA),"18 Oct 2021","2021","","","3299","3305","Planning under uncertainty is a crucial capability for autonomous systems to operate reliably in uncertain and dynamic environments. The concern of safety becomes even more critical in healthcare settings where robots interact with human patients. In this paper, we propose a novel risk-aware planning framework to minimize the risk of falls by providing a patient with an assistive device. Our approach combines learning-based prediction with model-based control to plan for the fall prevention task. This provides advantages compared to end-to-end learning methods in which the robot's performance is limited to specific scenarios, or purely model-based approaches that use relatively simple function approximators and are prone to high modeling errors. We compare various risk metrics and the results from simulated scenarios show that using the proposed cost function, the robot can plan interventions to avoid high fall score events.","2577-087X","978-1-7281-9077-8","10.1109/ICRA48506.2021.9560871","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9560871","","Uncertainty;Hospitals;Service robots;Predictive models;Cost function;Planning;Safety","","6","","42","IEEE","18 Oct 2021","30 May-5 June 2021","30 May-5 June 2021","IEEE","IEEE Conferences"
"DeepQ Stepper: A framework for reactive dynamic walking on uneven terrain","A. Meduri; M. Khadiv; L. Righetti","Tandon School of Engineering, New York University (NYU), USA; Max-Planck Institute for Intelligent Systems, Tuebingen, Germany; Tandon School of Engineering, New York University (NYU), USA",2021 IEEE International Conference on Robotics and Automation (ICRA),"18 Oct 2021","2021","","","2099","2105","Reactive stepping and push recovery for biped robots is often restricted to flat terrains because of the difficulty in computing capture regions for nonlinear dynamic models. In this paper, we address this limitation by proposing a novel 3D reactive stepper, the DeepQ stepper, that can approximately learn the 3D capture regions of both simplified and full robot dynamic models using reinforcement learning, which can then be used to find optimal steps. The stepper can take into account the entire dynamics of the robot, ignored in most reactive steppers, leading to a significant improvement in performance. The DeepQ stepper can handle nonconvex terrain with obstacles, walk on restricted surfaces like stepping stones while tracking different velocities, and recover from external disturbances for a constant low computational cost.","2577-087X","978-1-7281-9077-8","10.1109/ICRA48506.2021.9562093","York University; European Research Council; National Science Foundation; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9562093","","Legged locomotion;Solid modeling;Three-dimensional displays;Costs;Computational modeling;Friction;Reinforcement learning","","9","","22","IEEE","18 Oct 2021","30 May-5 June 2021","30 May-5 June 2021","IEEE","IEEE Conferences"
"IKEA Furniture Assembly Environment for Long-Horizon Complex Manipulation Tasks","Y. Lee; E. S. Hu; J. J. Lim","Department of Computer Science, University of Southern California, Los Angeles, CA; Department of Computer and Information Science, University of Pennsylvania, Philadelphia, PA; Department of Computer Science, University of Southern California, Los Angeles, CA",2021 IEEE International Conference on Robotics and Automation (ICRA),"18 Oct 2021","2021","","","6343","6349","The IKEA Furniture Assembly Environment is one of the first benchmarks for testing and accelerating the automation of long-horizon and hierarchical manipulation tasks. The environment is designed to advance reinforcement learning and imitation learning from simple toy tasks to complex tasks requiring both long-term planning and sophisticated low-level control. Our environment features 60 furniture models, 6 robots, photorealistic rendering, and domain randomization. We evaluate reinforcement learning and imitation learning methods on the proposed environment. Our experiments show furniture assembly is a challenging task due to its long horizon and sophisticated manipulation requirements, which provides ample opportunities for future research. The environment is publicly available at https://clvrai.com/furniture.","2577-087X","978-1-7281-9077-8","10.1109/ICRA48506.2021.9560986","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9560986","","Three-dimensional displays;Automation;Toy manufacturing industry;Reinforcement learning;Benchmark testing;Rendering (computer graphics);Robot learning","","65","","40","IEEE","18 Oct 2021","30 May-5 June 2021","30 May-5 June 2021","IEEE","IEEE Conferences"
