"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"POMP++: Pomcp-based Active Visual Search in unknown indoor environments","F. Giuliari; A. Castellini; R. Berra; A. D. Bue; A. Farinelli; M. Cristani; F. Setti; Y. Wang","Department of Electrical, Electronics and Telecommunication Engineering, University of Genoa, Italy; Department of Computer Science, University of Verona, Italy; Department of Computer Science, University of Verona, Italy; Visual Geometry and Modelling (VGM) and Pattern Analysis and Computer Vision (PAVIS), Fondazione Istituto Italiano di Tecnologia, Italy; Department of Computer Science, University of Verona, Italy; Department of Computer Science, University of Verona, Italy; Department of Computer Science, University of Verona, Italy; Visual Geometry and Modelling (VGM) and Pattern Analysis and Computer Vision (PAVIS), Fondazione Istituto Italiano di Tecnologia, Italy",2021 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),"16 Dec 2021","2021","","","1523","1530","In this paper, we focus on the problem of learning online an optimal policy for Active Visual Search (AVS) of objects in unknown indoor environments. We propose POMP++, a planning strategy that introduces a novel formulation on top of the classic Partially Observable Monte Carlo Planning (POMCP) framework, to allow training-free online policy learning in unknown environments. We present a new belief reinvigoration strategy that enables the use of POMCP with a dynamically growing state space to address the online generation of the floor map. We evaluate our method on two public benchmark datasets, AVD that is acquired by real robotic platforms and Habitat ObjectNav that is rendered from real 3D scene scans, achieving the best success rate with an improvement of >10% over the state-of-the-art methods.","2153-0866","978-1-6654-1714-3","10.1109/IROS51168.2021.9635866","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9635866","","Training;Visualization;Three-dimensional displays;Monte Carlo methods;Semantics;Benchmark testing;Search problems","","10","","32","IEEE","16 Dec 2021","27 Sept.-1 Oct. 2021","27 Sept.-1 Oct. 2021","IEEE","IEEE Conferences"
"Mapless Humanoid Navigation Using Learned Latent Dynamics","A. Brandenburger; D. Rodriguez; S. Behnke","Autonomous Intelligent Systems (AIS) Group, Computer Science Institute VI, University of Bonn, Germany; Autonomous Intelligent Systems (AIS) Group, Computer Science Institute VI, University of Bonn, Germany; Autonomous Intelligent Systems (AIS) Group, Computer Science Institute VI, University of Bonn, Germany",2021 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),"16 Dec 2021","2021","","","1555","1561","In this paper, we propose a novel Deep Reinforcement Learning approach to address the mapless navigation problem, in which the locomotion actions of a humanoid robot are taken online based on the knowledge encoded in learned models. Planning happens by generating open-loop trajectories in a learned latent space that captures the dynamics of the environment. Our planner considers visual (RGB images) and non-visual observations (e.g., attitude estimations). This confers the agent upon awareness not only of the scenario, but also of its own state. In addition, we incorporate a termination likelihood predictor model as an auxiliary loss function of the control policy, which enables the agent to anticipate terminal states of success and failure. In this manner, the sample efficiency of the approach for episodic tasks is increased. Our model is evaluated on the NimbRo-OP2X humanoid robot that navigates in scenes avoiding collisions efficiently in simulation and with the real hardware.","2153-0866","978-1-6654-1714-3","10.1109/IROS51168.2021.9636593","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9636593","","Visualization;Navigation;Tracking;Humanoid robots;Reinforcement learning;Predictive models;Planning","","4","","30","IEEE","16 Dec 2021","27 Sept.-1 Oct. 2021","27 Sept.-1 Oct. 2021","IEEE","IEEE Conferences"
"Success Weighted by Completion Time: A Dynamics-Aware Evaluation Criteria for Embodied Navigation","N. Yokoyama; S. Ha; D. Batra","College of Electrical Engineering and College of Computing, Georgia Institute of Technology, Atlanta, GA, USA; College of Electrical Engineering and College of Computing, Georgia Institute of Technology, Atlanta, GA, USA; College of Electrical Engineering and College of Computing, Georgia Institute of Technology, Atlanta, GA, USA",2021 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),"16 Dec 2021","2021","","","1562","1569","We present Success weighted by Completion Time (SCT), a new metric for evaluating navigation performance for mobile robots. Several related works on navigation have used Success weighted by Path Length (SPL) as the primary method of evaluating the path an agent makes to a goal location, but SPL is limited in its ability to properly evaluate agents with complex dynamics. In contrast, SCT explicitly takes the agent’s dynamics model into consideration, and aims to accurately capture how well the agent has approximated the fastest navigation behavior afforded by its dynamics. While several embodied navigation works use point-turn dynamics, we focus on unicycle-cart dynamics for our agent, which better exempli-fies the dynamics model of popular mobile robotics platforms (e.g., LoCoBot, TurtleBot, Fetch, etc.). We also present RRT*-Unicycle, an algorithm for unicycle dynamics that estimates the fastest collision-free path and completion time from a starting pose to a goal location in an environment containing obstacles. We experiment with deep reinforcement learning and reward shaping to train and compare the navigation performance of agents with different dynamics models. In evaluating these agents, we show that in contrast to SPL, SCT is able to capture the advantages in navigation speed a unicycle model has over a simpler point-turn model of dynamics. Lastly, we show that we can successfully deploy our trained models and algorithms outside of simulation in the real world. We embody our agents in a real robot to navigate an apartment, and show that they can generalize in a zero-shot manner. A video summary is available here: https://youtu.be/QOQ56XVIYVE","2153-0866","978-1-6654-1714-3","10.1109/IROS51168.2021.9636743","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9636743","","Measurement;Legged locomotion;Training;Navigation;Heuristic algorithms;Reinforcement learning;Approximation algorithms","","24","","21","IEEE","16 Dec 2021","27 Sept.-1 Oct. 2021","27 Sept.-1 Oct. 2021","IEEE","IEEE Conferences"
"Task Driven Skill Learning in a Soft-Robotic Arm","P. Oikonomou; A. Dometios; M. Khamassi; C. S. Tzafestas","School of Electrical and Computer Engineering, National Technical University of Athens, Greece; School of Electrical and Computer Engineering, National Technical University of Athens, Greece; School of Electrical and Computer Engineering, National Technical University of Athens, Greece; School of Electrical and Computer Engineering, National Technical University of Athens, Greece",2021 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),"16 Dec 2021","2021","","","1716","1723","In this paper we introduce a novel technique that aims to dynamically control a two-module bio-inspired soft-robotic arm in order to qualitatively reproduce a path defined by sparse way-points. The main idea behind this work is based on the assumption that a complex trajectory may be derived as a combination of a discrete set of parameterizable simple movements, as suggested by Movement Primitive (MP) theory. Capitalising on recent advances in this field, the proposed controller uses a Probabilistic MP (ProMP) model which initially creates an abstract mapping in the primitive-level between the task and the actuation space, and subsequently guides the movement’s composition by exploiting its unique properties - conditioning and blending. At the same time, a learning-based adaptive controller updates the composition parameters by estimating the inverse kinematics of the robot, while an auxiliary process through replanning ensures that the trajectory complies with the new estimation. The learning architecture is evaluated on both a simulation model, and a real soft-robotic arm. The research findings show that the proposed methodology constitutes a novel approach that successfully manages to simplify the trajectory control task for robots of complex dynamics when high-precision is not required.","2153-0866","978-1-6654-1714-3","10.1109/IROS51168.2021.9636812","Centre National de la Recherche Scientifique; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9636812","Robot Learning;Probabilistic Movement Primitives;Reinforcement learning;Soft Robotics","Adaptation models;Process control;Estimation;Kinematics;Aerospace electronics;Probabilistic logic;Manipulators","","6","","28","IEEE","16 Dec 2021","27 Sept.-1 Oct. 2021","27 Sept.-1 Oct. 2021","IEEE","IEEE Conferences"
"SurRoL: An Open-source Reinforcement Learning Centered and dVRK Compatible Platform for Surgical Robot Learning","J. Xu; B. Li; B. Lu; Y. -H. Liu; Q. Dou; P. -A. Heng","Department of Computer Science and Engineering, The Chinese University of Hong Kong; Department of Mechanical and Automation Engineering, T Stone Robotics Institute, The Chinese University of Hong Kong; Department of Mechanical and Automation Engineering, T Stone Robotics Institute, The Chinese University of Hong Kong; Department of Mechanical and Automation Engineering, T Stone Robotics Institute, The Chinese University of Hong Kong; Department of Computer Science and Engineering, The Chinese University of Hong Kong; Department of Computer Science and Engineering, The Chinese University of Hong Kong",2021 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),"16 Dec 2021","2021","","","1821","1828","Autonomous surgical execution relieves tedious routines and surgeon’s fatigue. Recent learning-based methods, especially reinforcement learning (RL) based methods, achieve promising performance for dexterous manipulation, which usually requires the simulation to collect data efficiently and reduce the hardware cost. The existing learning-based simulation platforms for medical robots suffer from limited scenarios and simplified physical interactions, which degrades the real-world performance of learned policies. In this work, we designed SurRoL, an RL-centered simulation platform for surgical robot learning compatible with the da Vinci Research Kit (dVRK). The designed SurRoL integrates a user-friendly RL library for algorithm development and a real-time physics engine, which is able to support more PSM/ECM scenarios and more realistic physical interactions. Ten learning-based surgical tasks are built in the platform, which are common in the real autonomous surgical execution. We evaluate SurRoL using RL algorithms in simulation, provide in-depth analysis, deploy the trained policies on the real dVRK, and show that our SurRoL achieves better transferability in the real world.","2153-0866","978-1-6654-1714-3","10.1109/IROS51168.2021.9635867","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9635867","","Learning systems;Medical robotics;Reinforcement learning;Real-time systems;Libraries;Hardware;Task analysis","","100","","37","IEEE","16 Dec 2021","27 Sept.-1 Oct. 2021","27 Sept.-1 Oct. 2021","IEEE","IEEE Conferences"
"Cooperative Assistance in Robotic Surgery through Multi-Agent Reinforcement Learning","P. M. Scheikl; B. Gyenes; T. Davitashvili; R. Younis; A. Schulze; B. P. Müller-Stich; G. Neumann; M. Wagner; F. Mathis-Ullrich","Institute for Anthropomatics and Robotics, Karlsruhe Institute of Technology, Karlsruhe, Germany; Institute for Anthropomatics and Robotics, Karlsruhe Institute of Technology, Karlsruhe, Germany; Department for General, Visceral and Transplantation Surgery, Heidelberg University Hospital, Heidelberg, Germany; Department for General, Visceral and Transplantation Surgery, Heidelberg University Hospital, Heidelberg, Germany; Department for General, Visceral and Transplantation Surgery, Heidelberg University Hospital, Heidelberg, Germany; Department for General, Visceral and Transplantation Surgery, Heidelberg University Hospital, Heidelberg, Germany; Institute for Anthropomatics and Robotics, Karlsruhe Institute of Technology, Karlsruhe, Germany; Department for General, Visceral and Transplantation Surgery, Heidelberg University Hospital, Heidelberg, Germany; Institute for Anthropomatics and Robotics, Karlsruhe Institute of Technology, Karlsruhe, Germany",2021 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),"16 Dec 2021","2021","","","1859","1864","Cognitive cooperative assistance in robot-assisted surgery holds the potential to increase quality of care in minimally invasive interventions. Automation of surgical tasks promises to reduce the mental exertion and fatigue of surgeons. In this work, multi-agent reinforcement learning is demonstrated to be robust to the distribution shift introduced by pairing a learned policy with a human team member. Multi-agent policies are trained directly from images in simulation to control multiple instruments in a sub task of the minimally invasive removal of the gallbladder. These agents are evaluated individually and in cooperation with humans to demonstrate their suitability as autonomous assistants. Compared to human teams, the hybrid teams with artificial agents perform better considering completion time (44.4% to 71.2% shorter) as well as number of collisions (44.7% to 98.0% fewer). Path lengths, however, increase under control of an artificial agent (11.4% to 33.5% longer). A multi-agent formulation of the learning problem was favored over a single-agent formulation on this surgical sub task, due to the sequential learning of the two instruments. This approach may be extended to other tasks that are difficult to formulate within the standard reinforcement learning framework. Multi-agent reinforcement learning may shift the paradigm of cognitive robotic surgery towards seamless cooperation between surgeons and assistive technologies.","2153-0866","978-1-6654-1714-3","10.1109/IROS51168.2021.9636193","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9636193","","Laparoscopes;Minimally invasive surgery;Medical robotics;Instruments;Reinforcement learning;Gallbladder;Fatigue","","24","","22","IEEE","16 Dec 2021","27 Sept.-1 Oct. 2021","27 Sept.-1 Oct. 2021","IEEE","IEEE Conferences"
"XAI-N: Sensor-based Robot Navigation using Expert Policies and Decision Trees","A. M. Roth; J. Liang; D. Manocha","Department of Computer Science, University of Maryland, College Park, Maryland, USA; Department of Computer Science, University of Maryland, College Park, Maryland, USA; Department of Computer Science, University of Maryland, College Park, Maryland, USA",2021 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),"16 Dec 2021","2021","","","2053","2060","We present a novel sensor-based learning navigation algorithm to compute a collision-free trajectory for a robot in dense and dynamic environments with moving obstacles or targets. Our approach uses deep reinforcement learning-based expert policy that is trained using a sim2real paradigm. In order to increase the reliability and handle the failure cases of the expert policy, we combine with a policy extraction technique to transform the resulting policy into a decision tree format. We use properties of decision trees to analyze and modify the policy and improve performance of navigation algorithm including smoothness, frequency of oscillation, frequency of immobilization, and obstruction of target. Overall, we are able to modify the policy to design an improved learning algorithm without retraining. We highlight the benefits of our approach in simulated environments and navigating a Clearpath Jackal robot among moving pedestrians. (Videos at this url: https://gamma.umd.edu/researchdirections/xrl/navviper)","2153-0866","978-1-6654-1714-3","10.1109/IROS51168.2021.9636759","Arm; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9636759","","Navigation;Heuristic algorithms;Transforms;Robot sensing systems;Trajectory;Decision trees;Reliability","","15","","50","IEEE","16 Dec 2021","27 Sept.-1 Oct. 2021","27 Sept.-1 Oct. 2021","IEEE","IEEE Conferences"
"Reinforcement Learning Control of a Forestry Crane Manipulator","J. Andersson; K. Bodin; D. Lindmark; M. Servin; E. Wallin","Department of Physics, Umeå University; Algoryx Simulation AB; Algoryx Simulation AB; Department of Physics, Umeå University; Department of Physics, Umeå University",2021 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),"16 Dec 2021","2021","","","2121","2126","Forestry machines are heavy vehicles performing complex manipulation tasks in unstructured production forest environments. Together with the complex dynamics of the onboard hydraulically actuated cranes, the rough forest terrains have posed a particular challenge in forestry automation. In this study, the feasibility of applying reinforcement learning control to forestry crane manipulators is investigated in a simulated environment. Our results show that it is possible to learn successful actuator-space control policies for energy efficient log grasping by invoking a simple curriculum in a deep reinforcement learning setup. Given the pose of the selected logs, our best control policy reaches a grasping success rate of 97%. Including an energy-optimization goal in the reward function, the energy consumption is significantly reduced compared to control policies learned without incentive for energy optimization, while the increase in cycle time is marginal. The energy-optimization effects can be observed in the overall smoother motion and acceleration profiles during crane manipulation.","2153-0866","978-1-6654-1714-3","10.1109/IROS51168.2021.9636219","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9636219","","Cranes;Automation;Uncertainty;Forestry;Grasping;Reinforcement learning;Trajectory","","34","","20","IEEE","16 Dec 2021","27 Sept.-1 Oct. 2021","27 Sept.-1 Oct. 2021","IEEE","IEEE Conferences"
"A Learning Approach to Robot-Agnostic Force-Guided High Precision Assembly","J. Luo; H. Li","Autodesk Research, San Francisco, United States; Autodesk Research, San Francisco, United States",2021 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),"16 Dec 2021","2021","","","2151","2157","In this work we propose a learning approach to high-precision robotic assembly problems. We focus on the contact-rich phase, where the assembly pieces are in close contact with each other. Unlike many learning-based approaches that heavily rely on vision or spatial tracking, our approach takes force/torque in task space as the only observation. Our training environment is robotless, as the end-effector is not attached to any specific robot. Trained policies can then be applied to different robotic arms without re-training. This approach can greatly reduce complexity to perform contact-rich robotic assembly in the real world, especially in unstructured settings such as in architectural construction. To achieve it, we have developed a new distributed RL agent, named Recurrent Distributed DDPG (RD2), which extends Ape-X DDPG[1] with recurrency and makes two structural improvements on prioritized experience replay[2]. Our results show that RD2 is able to solve two fundamental high-precision assembly tasks, lap-joint and peg-in-hole, and outperforms two state-of-the-art algorithms, Ape-X DDPG and PPO with LSTM. We have successfully evaluated our robot-agnostic policies on three robotic arms, Kuka KR60, Franka Panda, and UR10, in simulation. The video presenting our experiments is available at https://sites.google.com/view/rd2-rl","2153-0866","978-1-6654-1714-3","10.1109/IROS51168.2021.9636328","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9636328","","Robotic assembly;Training;End effectors;Complexity theory;Task analysis;Robots;Intelligent robots","","11","","27","IEEE","16 Dec 2021","27 Sept.-1 Oct. 2021","27 Sept.-1 Oct. 2021","IEEE","IEEE Conferences"
"Inclined Quadrotor Landing using Deep Reinforcement Learning","J. E. Kooi; R. Babuška","Department of Cognitive Robotics, Delft Center for Systems and Control, Delft University of Technology, Delft, The Netherlands; Department of Cognitive Robotics, Delft University of Technology, Delft, The Netherlands",2021 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),"16 Dec 2021","2021","","","2361","2368","Landing a quadrotor on an inclined surface is a challenging maneuver. The final state of any inclined landing trajectory is not an equilibrium, which precludes the use of most conventional control methods. We propose a deep reinforcement learning approach to design an autonomous landing controller for inclined surfaces. Using the proximal policy optimization (PPO) algorithm with sparse rewards and a tailored curriculum learning approach, an inclined landing policy can be trained in simulation in less than 90 minutes on a standard laptop. The policy then directly runs on a real Crazyflie 2.1 quadrotor and successfully performs real inclined landings in a flying arena. A single policy evaluation takes approximately 2.5 ms, which makes it suitable for a future embedded implementation on the quadrotor.","2153-0866","978-1-6654-1714-3","10.1109/IROS51168.2021.9636096","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9636096","","Portable computers;Reinforcement learning;Trajectory;Standards;Optimization;Intelligent robots","","39","","30","IEEE","16 Dec 2021","27 Sept.-1 Oct. 2021","27 Sept.-1 Oct. 2021","IEEE","IEEE Conferences"
"Self-Supervised Online Reward Shaping in Sparse-Reward Environments","F. Memarian; W. Goo; R. Lioutikov; S. Niekum; U. Topcu","Oden Institute for Computational Engineering and Sciences, University of Texas, Austin, TX, USA; Personal Autonomous Robotics Lab (PeARL), The University of Texas, Austin, TX, USA; Personal Autonomous Robotics Lab (PeARL), The University of Texas, Austin, TX, USA; Personal Autonomous Robotics Lab (PeARL), The University of Texas, Austin, TX, USA; Department of Aerospace Engineering and Engineering Mechanics, University of Texas, Austin, TX, USA",2021 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),"16 Dec 2021","2021","","","2369","2375","We introduce Self-supervised Online Reward Shaping (SORS), which aims to improve the sample efficiency of any RL algorithm in sparse-reward environments by automatically densifying rewards. The proposed framework alternates between classification-based reward inference and policy update steps—the original sparse reward provides a self-supervisory signal for reward inference by ranking trajectories that the agent observes, while the policy update is performed with the newly inferred, typically dense reward function. We introduce theory that shows that, under certain conditions, this alteration of the reward function will not change the optimal policy of the original MDP, while potentially increasing learning speed significantly. Experimental results on several sparse-reward environments demonstrate that, across multiple domains, the proposed algorithm is not only significantly more sample efficient than a standard RL baseline using sparse rewards, but, at times, also achieves similar sample efficiency compared to when hand-designed dense reward functions are used.","2153-0866","978-1-6654-1714-3","10.1109/IROS51168.2021.9636020","National Science Foundation; University of Texas at Austin; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9636020","","Reinforcement learning;Inference algorithms;Trajectory;Classification algorithms;Standards;Intelligent robots","","39","","32","IEEE","16 Dec 2021","27 Sept.-1 Oct. 2021","27 Sept.-1 Oct. 2021","IEEE","IEEE Conferences"
"CLAMGen: Closed-Loop Arm Motion Generation via Multi-view Vision-Based RL","I. Akinola; Z. Wang; P. Allen","Department of Computer Science, Columbia University, New York; Department of Computer Science, Columbia University, New York; Department of Computer Science, Columbia University, New York",2021 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),"16 Dec 2021","2021","","","2376","2382","We propose a vision-based reinforcement learning (RL) approach for closed-loop trajectory generation in an arm reaching problem. Arm trajectory generation is a fundamental robotics problem which entails finding collision-free paths to move the robot’s body (e.g. arm) in order to satisfy a goal (e.g. place end-effector at a point). While classical methods typically require the model of the environment to solve a planning, search or optimization problem, learning-based approaches hold the promise of directly mapping from observations to robot actions. However, learning a collision-avoidance policy using RL remains a challenge for various reasons, including, but not limited to, partial observability, poor exploration, low sample efficiency, and learning instabilities. To address these challenges, we present a residual-RL method that leverages a greedy goal-reaching RL policy as the base to improve exploration, and the base policy is augmented with residual state-action values and residual actions learned from images to avoid obstacles. Further more, we introduce novel learning objectives and techniques to improve 3D understanding from multiple image views and sample efficiency of our algorithm. Compared to RL baselines, our method achieves superior performance in terms of success rate.","2153-0866","978-1-6654-1714-3","10.1109/IROS51168.2021.9636369","National Science Foundation; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9636369","","Q-learning;Three-dimensional displays;Robot vision systems;Cameras;Search problems;Trajectory;Planning","","1","","41","IEEE","16 Dec 2021","27 Sept.-1 Oct. 2021","27 Sept.-1 Oct. 2021","IEEE","IEEE Conferences"
"Residual Feedback Learning for Contact-Rich Manipulation Tasks with Uncertainty","A. Ranjbar; N. A. Vien; H. Ziesche; J. Boedecker; G. Neumann",Albert-Ludwigs-Universität Freiburg; Bosch Center for Artificial Intelligence (BCAI); Bosch Center for Artificial Intelligence (BCAI); Albert-Ludwigs-Universität Freiburg; Karlsruhe Institute of Technology,2021 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),"16 Dec 2021","2021","","","2383","2390","While classic control theory offers state of the art solutions in many problem scenarios, it is often desired to improve beyond the structure of such solutions and surpass their limitations. To this end, residual policy learning (RPL) offers a formulation to improve existing controllers with reinforcement learning (RL) by learning an additive ""residual"" to the output of a given controller. However, the applicability of such an approach highly depends on the structure of the controller. Often, internal feedback signals of the controller limit an RL algorithm to adequately change the policy and, hence, learn the task. We propose a new formulation that addresses these limitations by also modifying the feedback signals to the controller with an RL policy and show superior performance of our approach on a contact-rich peg-insertion task under position and orientation uncertainty. In addition, we use a recent Cartesian impedance control architecture as the control framework which can be available to us as a black-box while assuming no knowledge about its input/output structure, and show the difficulties of standard RPL. Furthermore, we introduce an adaptive curriculum for the given task to gradually increase the task difficulty in terms of position and orientation uncertainty. A video showing the results can be found at https://youtu.be/SAZm_Krze7U.","2153-0866","978-1-6654-1714-3","10.1109/IROS51168.2021.9636176","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9636176","","Uncertainty;Additives;Reinforcement learning;Control theory;Impedance;Task analysis;Standards","","11","","28","IEEE","16 Dec 2021","27 Sept.-1 Oct. 2021","27 Sept.-1 Oct. 2021","IEEE","IEEE Conferences"
"DEALIO: Data-Efficient Adversarial Learning for Imitation from Observation","F. Torabi; G. Warnell; P. Stone","Department of Computer Science, The University of Texas at Austin, USA; Department of Computer Science, Army Research Laboratory, USA, The University of Texas at Austin, USA; Department of Computer Science, The University of Texas at Austin and Sony AI, USA",2021 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),"16 Dec 2021","2021","","","2391","2397","In imitation learning from observation (IfO), a learning agent seeks to imitate a demonstrating agent using only observations of the demonstrated behavior without access to the control signals generated by the demonstrator. Recent methods based on adversarial imitation learning have led to state-of-the-art performance on IfO problems, but they typically suffer from high sample complexity due to a reliance on data-inefficient, model-free reinforcement learning algorithms. This issue makes them impractical to deploy in real-world settings, where gathering samples can incur high costs in terms of time, energy, and risk. In this work, we hypothesize that we can incorporate ideas from model-based reinforcement learning with adversarial methods for IfO in order to increase the data efficiency of these methods without sacrificing performance. Specifically, we consider time-varying linear Gaussian policies, and propose a method that integrates the linear-quadratic regulator with path integral policy improvement into an existing adversarial IfO framework. The result is a more data-efficient IfO algorithm with better performance, which we show empirically in four simulation domains: using far fewer interactions with the environment, the proposed method exhibits similar or better performance than the existing technique.","2153-0866","978-1-6654-1714-3","10.1109/IROS51168.2021.9636169","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9636169","","Regulators;Costs;Reinforcement learning;Data models;Adversarial machine learning;Complexity theory;Intelligent robots","","4","","38","IEEE","16 Dec 2021","27 Sept.-1 Oct. 2021","27 Sept.-1 Oct. 2021","IEEE","IEEE Conferences"
"Learning to Design and Construct Bridge without Blueprint","Y. Li; T. Kong; L. Li; Y. Li; Y. Wu","Institute for Interdisciplinary Information Sciences, Tsinghua University, Beijing, China; ByteDance AI Lab, Beijing, China; University of California Santa Barbara; ByteDance AI Lab, Beijing, China; Institute for Interdisciplinary Information Sciences, Tsinghua University, Beijing, China",2021 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),"16 Dec 2021","2021","","","2398","2405","Autonomous assembly has been a desired functionality of many intelligent robot systems. We study a new challenging assembly task, designing and constructing a bridge without a blueprint. In this task, the robot needs to first design a feasible bridge architecture for arbitrarily wide cliffs and then manipulate the blocks reliably to construct a stable bridge according to the proposed design. In this paper, we propose a bi-level approach to tackle this task. At the high level, the system learns a bridge blueprint policy in a physical simulator using deep reinforcement learning and curriculum learning. A policy is represented as an attention-based neural network with object-centric input, which enables generalization to different number of blocks and cliff widths. For low-level control, we implement a motion-planning-based policy for real-robot motion control, which can be directly combined with a trained blueprint policy for real-world bridge construction without tuning. In our field study, our bi-level robot system demonstrates the capability of manipulating blocks to construct a diverse set of bridges with different architectures.","2153-0866","978-1-6654-1714-3","10.1109/IROS51168.2021.9636280","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9636280","","Bridges;Shape;Neural networks;Reinforcement learning;Reliability engineering;Manipulators;Task analysis","","7","","35","IEEE","16 Dec 2021","27 Sept.-1 Oct. 2021","27 Sept.-1 Oct. 2021","IEEE","IEEE Conferences"
"Interpretable Run-Time Prediction and Planning in Co-Robotic Environments","R. Peddi; N. Bezzo","Department of Systems and Information Engineering and the Charles L. Brown Department of Electrical and Computer Engineering, University of Virginia, Charlottesville, VA, USA; Department of Systems and Information Engineering and the Charles L. Brown Department of Electrical and Computer Engineering, University of Virginia, Charlottesville, VA, USA",2021 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),"16 Dec 2021","2021","","","2504","2510","Mobile robots are traditionally developed to be reactive and avoid collisions with surrounding humans, often moving in unnatural ways without following social protocols, forcing people to behave very differently from human-human interaction rules. Humans, on the other hand, are seamlessly able to understand why they may interfere with surrounding humans and change their behavior based on their reasoning, resulting in smooth, intuitive avoiding behaviors. In this paper, we propose an approach for a mobile robot to avoid interfering with the desired paths of surrounding humans. We leverage a library of previously observed trajectories to design a decision-tree based interpretable monitor that: i) predicts whether the robot is interfering with surrounding humans, ii) explains what behaviors are causing either prediction, and iii) plans corrective behaviors if interference is predicted. We also propose a validation scheme to improve the predictive model at run-time. The proposed approach is validated with simulations and experiments involving an unmanned ground vehicle (UGV) performing go-to-goal operations in the presence of humans, demonstrating non-interfering behaviors and run-time learning.","2153-0866","978-1-6654-1714-3","10.1109/IROS51168.2021.9636282","Advanced Research Projects Agency; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9636282","","Protocols;Interference;Predictive models;Libraries;Land vehicles;Trajectory;Planning","","3","","21","IEEE","16 Dec 2021","27 Sept.-1 Oct. 2021","27 Sept.-1 Oct. 2021","IEEE","IEEE Conferences"
