"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Adversarial Driving Behavior Generation Incorporating Human Risk Cognition for Autonomous Vehicle Evaluation","Z. Liu; H. Gao; H. Ma; S. Cai; Y. Hu; T. Qu; H. Chen; X. Gong","School of Artificial Intelligence, Jilin University, China and Engineering Research Center of Knowledge-Driven Human-Machine Intelligence, MOE, China; School of Artificial Intelligence, Jilin University, China and Engineering Research Center of Knowledge-Driven Human-Machine Intelligence, MOE, China; School of Artificial Intelligence, Jilin University, China and Engineering Research Center of Knowledge-Driven Human-Machine Intelligence, MOE, China; College of Communication Engineering, Jilin University, Changchun, China; College of Communication Engineering, Jilin University, Changchun, China; State Key Laboratory of Automotive Simulation and Control, Jilin University, Changchun, China; School of Electronic and Information Engineering Tongji University, Shanghai, China; School of Artificial Intelligence, Jilin University, China and Engineering Research Center of Knowledge-Driven Human-Machine Intelligence, MOE, China",2023 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),"13 Dec 2023","2023","","","1609","1614","Autonomous vehicle (AV) evaluation has been the subject of increased interest in recent years both in industry and in academia. This paper focuses on the development of a novel framework for generating adversarial driving behavior of background vehicle interfering against the AV to expose effective and rational risky events. Specifically, the adversarial behavior is learned by a reinforcement learning (RL) approach incorporated with the cumulative prospect theory (CPT) which allows representation of human risk cognition. Then, the extended version of deep deterministic policy gradient (DDPG) technique is proposed for training the adversarial policy while ensuring training stability as the CPT action-value function is leveraged. A comparative case study regarding the cut-in scenario is conducted on a high fidelity Hardware-in-the-Loop (HiL) platform and the results demonstrate the adversarial effectiveness to infer the weakness of the tested AV.","2153-0866","978-1-6654-9190-7","10.1109/IROS55552.2023.10341750","National Key R&D Program of China(grant numbers:2020AAA0108105); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10341750","","Training;Industries;Reinforcement learning;Cognition;Task analysis;Autonomous vehicles;Intelligent robots","","4","","20","IEEE","13 Dec 2023","1-5 Oct. 2023","1-5 Oct. 2023","IEEE","IEEE Conferences"
"The Impact of Overall Optimization on Warehouse Automation","H. Yoshitake; P. Abbeel","IoT Edge Laboratory, Hitachi America. Ltd., Santa Clara, CA, USA; Department of EECS, University of California, Berkeley, CA, USA",2023 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),"13 Dec 2023","2023","","","1621","1628","In this study, we propose a novel approach for investigating optimization performance by flexible robot co-ordination in automated warehouses with multi-agent rein-forcement learning (MARL)-based control. Automated systems using robots are expected to achieve efficient operations compared with manual systems in terms of overall optimization performance. However, the impact of overall optimization on performance remains unclear in most automated systems due to a lack of suitable control methods. Thus, we proposed a centralized training-and-decentralized execution MARL frame-work as a practical overall optimization control method. In the proposed framework, we also proposed a single shared critic, trained with global states and rewards, applicable to a case in which heterogeneous agents make decisions asynchronously. Our proposed MARL framework was applied to the task selection of material handling equipment through automated order picking simulation, and its performance was evaluated to determine how far overall optimization outperforms partial optimization by comparing it with other MARL frameworks and rule-based control methods.","2153-0866","978-1-6654-9190-7","10.1109/IROS55552.2023.10342333","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10342333","","Automation;Service robots;Robot kinematics;Layout;Process control;Materials handling equipment;Task analysis","","5","","37","IEEE","13 Dec 2023","1-5 Oct. 2023","1-5 Oct. 2023","IEEE","IEEE Conferences"
"Hierarchical Decision Transformer","A. Correia; L. A. Alexandre","NOVA LINCS, Universidade da Beira Interior, R. Marquês de Ávila e Bolama 6201–001, Covilhã, Portugal; NOVA LINCS, Universidade da Beira Interior, R. Marquês de Ávila e Bolama 6201–001, Covilhã, Portugal",2023 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),"13 Dec 2023","2023","","","1661","1666","Sequence models in reinforcement learning require task knowledge to estimate the task policy. This paper presents the hierarchical decision transformer (HDT). HDT is a hierarchical behavior cloning algorithm that improves the performance of transformer methods in imitation learning, improving their robustness to tasks with longer episodes and/or sparse rewards, without requiring task knowledge or user interaction currently present in the state-of-the-art. The high-level mechanism guides the low-level controller through the task by selecting sub-goals for the latter to reach. This sequence replaces the returns-to-go of previous methods, improving its performance overall, especially in tasks with longer episodes and scarcer rewards. We validate our method in multiple tasks of OpenAI Gym, D4RL, and RoboMimic benchmarks. Our method outperforms the baselines in twenty three out of thirty one settings of varied horizons and reward frequencies without prior task knowledge, showing the advantages of the hierarchical model approach for learning from demonstrations using a sequence model. We also evaluate the method on a reaching task on a physical robot.","2153-0866","978-1-6654-9190-7","10.1109/IROS55552.2023.10342230","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10342230","","Learning systems;Cloning;Reinforcement learning;Benchmark testing;Transformers;Robustness;Behavioral sciences","","10","","20","IEEE","13 Dec 2023","1-5 Oct. 2023","1-5 Oct. 2023","IEEE","IEEE Conferences"
"Imitation-Guided Multimodal Policy Generation from Behaviourally Diverse Demonstrations","S. Zhu; R. Kaushik; S. Kaski; V. Kyrki","Department of Computer Science; Department of Electrical Engineering and Automation, Aalto University, Finland; Department of Computer Science; Department of Electrical Engineering and Automation, Aalto University, Finland",2023 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),"13 Dec 2023","2023","","","1675","1682","Learning policies from multiple demonstrators is often difficult because different individuals perform the same task differently due to hidden factors such as preferences. In the context of policy learning, this leads to multimodal policies. Existing policy learning methods often converge to a single solution mode, failing to capture the diversity in the solution space. In this paper, we introduce an imitation-guided reinforcement learning framework to solve the multimodal policy learning problem from a limited number of state-only demonstrations. Then, we propose LfBD (Learning from Behaviourally diverse Demonstration), an algorithm that builds a parameterised solution space to capture the variability in the behaviour space defined by demonstrations. To this end, we define a projection function based on the state density distributions from demonstrations to define such space. Our goal is not only to learn how to solve the task as the human demonstrator but also to extrapolate beyond the provided demonstrations. In addition, we show that with our method, we can perform a post-hoc policy search in the built solution space to recover policies that satisfy specific constraints or to find a policy that matches a given (state-only) behaviour.","2153-0866","978-1-6654-9190-7","10.1109/IROS55552.2023.10341403","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10341403","","Learning systems;Reinforcement learning;Encoding;Task analysis;Intelligent robots","","","","44","IEEE","13 Dec 2023","1-5 Oct. 2023","1-5 Oct. 2023","IEEE","IEEE Conferences"
"Model-based Adversarial Imitation Learning from Demonstrations and Human Reward","J. Huang; J. Hao; R. Juan; R. Gomez; K. Nakarnura; G. Li","College of Information Science and Engineering, Ocean University of China; College of Information Science and Engineering, Ocean University of China; College of Information Science and Engineering, Ocean University of China; Honda Research Institute Japan Co., Ltd, Wako, Japan; Honda Research Institute Japan Co., Ltd, Wako, Japan; College of Information Science and Engineering, Ocean University of China",2023 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),"13 Dec 2023","2023","","","1683","1690","Reinforcement learning (RL) can potentially be applied to real-world robot control in complex and uncertain environments. However, it is difficult or even unpractical to design an efficient reward function for various tasks, especially those large and high-dimensional environments. Generative adversarial imitation learning (GAIL) - a general model-free imitation learning method, allows robots to directly learn policies from expert trajectories in large and high-dimensional environments. However, GAIL is still sample inefficient in terms of environmental interaction. In this paper, to solve this problem, we propose a model-based adversarial imitation learning from demonstrations and human reward (MAILDH), a novel model-based interactive imitation framework combining the advantages of GAIL, interactive RL and model-based RL. We tested our method in eight physics-based discrete and continuous control tasks for RL. Our results show that MAILDH can greatly improve the sample efficiency and robustness compared to the original GAIL.","2153-0866","978-1-6654-9190-7","10.1109/IROS55552.2023.10341411","National Natural Science Foundation of China(grant numbers:51809246); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10341411","","Learning systems;Robot control;Reinforcement learning;Robustness;Trajectory;Task analysis;Intelligent robots","","7","","50","IEEE","13 Dec 2023","1-5 Oct. 2023","1-5 Oct. 2023","IEEE","IEEE Conferences"
"Does Unpredictability Influence Driving Behavior?","S. Samavi; F. Shkurti; A. P. Schoellig","University of Toronto Institute for Aerospace Studies (UTIAS); Department of Computer Science, University of Toronto; Technical University of Munich",2023 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),"13 Dec 2023","2023","","","1720","1727","In this paper we investigate the effect of the unpredictability of surrounding cars on an ego-car performing a driving maneuver. We use Maximum Entropy Inverse reinforcement Learning to model reward functions for an ego-car conducting a lane change in a highway setting. We define a new feature based on the unpredictability of surrounding cars and use it in the reward function. We learn two reward functions from human data: a baseline and one that incorporates our defined unpredictability feature, then compare their performance with a quantitative and qualitative evaluation. Our evaluation demonstrates that incorporating the unpredictability feature leads to a better fit of human-generated test data. These results encourage further investigation of the effect of unpredictability on driving behavior.","2153-0866","978-1-6654-9190-7","10.1109/IROS55552.2023.10342534","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10342534","","Road transportation;Measurement;Reinforcement learning;Predictive models;Entropy;Trajectory;Behavioral sciences","","1","","42","IEEE","13 Dec 2023","1-5 Oct. 2023","1-5 Oct. 2023","IEEE","IEEE Conferences"
"From Temporal-Evolving to Spatial-Fixing: A Keypoints-Based Learning Paradigm for Visual Robotic Manipulation","K. Riou; K. Dong; K. Subrin; Y. Sun; P. L. Callet","Ecole Centrale Nantes, CNRS, LS2N, UMR 6004, Nantes Université, Nantes, France; School of Information and Control Engineering, China University of Mining and Technology, Xuzhou, China; Ecole Centrale Nantes, CNRS, LS2N, UMR 6004, Nantes Université, Nantes, France; School of Information and Control Engineering, China University of Mining and Technology, Xuzhou, China; Ecole Centrale Nantes, CNRS, LS2N, UMR 6004, Nantes Université, Nantes, France",2023 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),"13 Dec 2023","2023","","","1728","1734","The current learning pipelines for robotics manipulation infer movement primitives sequentially along the temporal-evolving axis, which can result in an accumulation of prediction errors and subsequently cause the visual observations to fall out of the training distribution. This paper proposes a novel hierarchical behavior cloning approach which tries to dissociate standard behaviour cloning (BC) pipeline to two stages. The intuition of this approach is to eliminate accumu-lation errors using a fixed spatial representation. At first stage, a high-level planner will be employed to translate the initial observation of the scene into task-specific spatial waypoints. Then, a low-level robotic path planner takes over the task of guiding the robot by executing a set of pre-defined elementary movements or actions known as primitives, with the goal of reaching the previously predicted waypoints. Our hierarchical keypoints-based paradigm aims to simplify existing temporal-evolving approach to a more simple way: directly spatialize the whole sequential primitives as a set of 8D waypoints only from the very first observation. Plentiful experiments demon-strate that our paradigm can achieve comparable results with Reinforcement Learning (RL) and outperforms existing offline BC approaches, with only a single-shot inference from the initial observation. Code and models are available at: https://github.com/KevinRiou22/spatial-fixing-il","2153-0866","978-1-6654-9190-7","10.1109/IROS55552.2023.10341397","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10341397","","Training;Visualization;Pipelines;Cloning;Reinforcement learning;Behavioral sciences;Trajectory","","1","","26","IEEE","13 Dec 2023","1-5 Oct. 2023","1-5 Oct. 2023","IEEE","IEEE Conferences"
"Motion Planning Diffusion: Learning and Planning of Robot Motions with Diffusion Models","J. Carvalho; A. T. Le; M. Baierl; D. Koert; J. Peters","Intelligent Autonomous Systems Lab, TU Darmstadt, Germany; Intelligent Autonomous Systems Lab, TU Darmstadt, Germany; Intelligent Autonomous Systems Lab, TU Darmstadt, Germany; Intelligent Autonomous Systems Lab, TU Darmstadt, Germany; Intelligent Autonomous Systems Lab, TU Darmstadt, Germany",2023 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),"13 Dec 2023","2023","","","1916","1923","Learning priors on trajectory distributions can help accelerate robot motion planning optimization. Given previously successful plans, learning trajectory generative models as priors for a new planning problem is highly desirable. Prior works propose several ways on utilizing this prior to bootstrapping the motion planning problem. Either sampling the prior for initializations or using the prior distribution in a maximum-a-posterior formulation for trajectory optimization. In this work, we propose learning diffusion models as priors. We then can sample directly from the posterior trajectory distribution conditioned on task goals, by leveraging the inverse denoising process of diffusion models. Furthermore, diffusion has been recently shown to effectively encode data multi-modality in high-dimensional settings, which is particularly well-suited for large trajectory dataset. To demonstrate our method efficacy, we compare our proposed method - Motion Planning Diffusion - against several baselines in simulated planar robot and 7-dof robot arm manipulator environments. To assess the generalization capabilities of our method, we test it in environments with previously unseen obstacles. Our experiments show that diffusion models are strong priors to encode high-dimensional trajectory distributions of robot motions. https://sites.google.com/view/mp-diffusion","2153-0866","978-1-6654-9190-7","10.1109/IROS55552.2023.10342382","German Research Foundation(grant numbers:2315/11-1); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10342382","","Robot motion;Noise reduction;Manipulators;Planning;Task analysis;Trajectory optimization;Intelligent robots","","120","","54","IEEE","13 Dec 2023","1-5 Oct. 2023","1-5 Oct. 2023","IEEE","IEEE Conferences"
"Recurrent Macro Actions Generator for POMDP Planning","Y. Liang; H. Kurniawati","School of Computing, Australian National University; School of Computing, Australian National University",2023 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),"13 Dec 2023","2023","","","2026","2033","Many planning problems in robotics require long planning horizon and uncertain in nature. The Par-tially Observable Markov Descision Process (POMDP) is a mathematically principled framework for planning under uncertainty. To alleviate the difficulties of computing good approximate POMDP solutions for long horizon problems, one often plans using macro actions, where each macro action is a chain of primitive actions. Such a strategy reduces the effective planning horizon of the problem, and hence reduces the computational complexity for solving. The difficulty is in generating a set of suitable macro actions. In this paper, we present a simple recurrent neural network that learns to generate suitable sets of candidate macro actions that exploits environment information. Key to this learning method is to represent the raw partial information from the environment as a latent problem instance, and sequentially generate macro actions conditioned on the past information. We compare our proposed method with state-of-the-art [1] on four dif-ferent long horizon planning tasks with various difficulties. The results indicate the quality of the policies computed using macro actions generated by our proposed method consistently exceeds benchmarks. Our implementation can be accessed at https://github.com/YC-Liang/Recurrent-Macro-Action-Generator.","2153-0866","978-1-6654-9190-7","10.1109/IROS55552.2023.10341759","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10341759","","Learning systems;Uncertainty;Recurrent neural networks;Scalability;Computer architecture;Markov processes;Generators","","2","","34","IEEE","13 Dec 2023","1-5 Oct. 2023","1-5 Oct. 2023","IEEE","IEEE Conferences"
"Large Scale Pursuit-Evasion Under Collision Avoidance Using Deep Reinforcement Learning","H. Yang; P. Ge; J. Cao; Y. Yang; Y. Liu","The Institute of Cyber-Systems and Control, Zhejiang University, Hangzhou, China; The Institute of Cyber-Systems and Control, Zhejiang University, Hangzhou, China; The Institute of Cyber-Systems and Control, Zhejiang University, Hangzhou, China; The Institute of Cyber-Systems and Control, Zhejiang University, Hangzhou, China; The Institute of Cyber-Systems and Control, Zhejiang University, Hangzhou, China",2023 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),"13 Dec 2023","2023","","","2232","2239","This paper examines a pursuit-evasion game (PEG) involving multiple pursuers and evaders. The decentralized pursuers aim to collaborate to capture the faster evaders while avoiding collisions. The policies of all agents are learning-based and are subjected to kinematic constraints that are specific to unicycles. To address the challenge of high dimensionality encountered in large-scale scenarios, we propose a state processing method named Mix-Attention, which is based on Self-Attention. This method effectively mitigates the curse of dimensionality. The simulation results provided in this study demonstrate that the combination of Mix-Attention and Independent Proximal Policy Optimization (IPPO) surpasses alternative approaches when solving the multi-pursuer multi-evader PEG, particularly as the number of entities increases. Moreover, the trained policies showcase their ability to adapt to scenarios involving varying numbers of agents and obstacles without requiring retraining. This adaptability showcases their transferability and robustness. Finally, our proposed approach has been validated through physical experiments conducted with six robots.","2153-0866","978-1-6654-9190-7","10.1109/IROS55552.2023.10341975","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10341975","","Deep learning;Simulation;Kinematics;Reinforcement learning;Games;Robustness;Collision avoidance","","8","","38","IEEE","13 Dec 2023","1-5 Oct. 2023","1-5 Oct. 2023","IEEE","IEEE Conferences"
"Exploring Social Motion Latent Space and Human Awareness for Effective Robot Navigation in Crowded Environments","J. A. Ansari; S. Tourani; G. Kumar; B. Bhowmick","TCS Research, Kolkata, India; TCS Research, Kolkata, India; TCS Research, Kolkata, India; TCS Research, Kolkata, India",2023 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),"13 Dec 2023","2023","","","1","8","This work proposes a novel approach to social robot navigation by learning to generate robot controls from a social motion latent space. By leveraging this social motion latent space, the proposed method achieves significant improvements in social navigation metrics such as success rate, navigation time, and trajectory length while producing smoother (less jerk and angular deviations) and more anticipatory trajectories. The superiority of the proposed method is demonstrated through comparison with baseline models in various scenarios. Additionally, the concept of humans' awareness towards the robot is introduced into the social robot navigation framework, showing that incorporating human awareness leads to shorter and smoother trajectories owing to humans' ability to positively interact with the robot.","2153-0866","978-1-6654-9190-7","10.1109/IROS55552.2023.10341721","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10341721","","Measurement;Navigation;Social robots;Robot control;Aerospace electronics;Trajectory;Intelligent robots","","3","","26","IEEE","13 Dec 2023","1-5 Oct. 2023","1-5 Oct. 2023","IEEE","IEEE Conferences"
"Exploring Learning-Based Control Policy for Fish-Like Robots in Altered Background Flows","X. Lin; W. Song; X. Liu; X. He; Y. Wang","School of Information Science and Technology, ShanghaiTech University, Shanghai, China; School of Information Science and Technology, ShanghaiTech University, Shanghai, China; School of Information Science and Technology, ShanghaiTech University, Shanghai, China; School of Information Science and Technology, ShanghaiTech University, Shanghai, China; School of Information Science and Technology, ShanghaiTech University, Shanghai, China",2023 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),"13 Dec 2023","2023","","","2338","2345","The study of motion control for the fish-like robots in complex fluid fields is of great importance in improving the performance of underwater vehicles, due to its strong maneuverability, propulsion efficiency, and deceptive visual appearance. In this article, a novel learning-based control framework is first proposed to autonomously explore efficient control policies that are capable of performing motion control tasks in non-quiescent and unknown background flows. First, we utilize a high-fidelity simulation system, named FishGym, to generate various uniform flows. Next, a DRL-based algorithm is incorporated with the FishGym to train the fish-like robot to control its motion to optimally complete a delicately designed task (Approaching Target and Stay) in both quiescent and uniform flow. Then, the obtained control policy together with an online estimator is directly applied to a Path-Following Task. The proposed framework well balances the simulation accuracy and the computational efficiency, which is of crucial importance for effective coupling with the learning algorithm. The simulation results indicate that, via the proposed learning framework, the robot successfully acquired a swimming strategy that can be used to adapt to different background flows and tasks. Furthermore, we also observe some adaptation behavior of the robot, such as rheotaxis, that is similar to the fish in nature, which gains us more insight into the mechanism underlying the adaptation behavior of fish in a complex environment.","2153-0866","978-1-6654-9190-7","10.1109/IROS55552.2023.10342394","National Science Foundation of China(grant numbers:62072310); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10342394","","Visualization;Simulation;Propulsion;Fish;Behavioral sciences;Task analysis;Motion control","","6","","44","IEEE","13 Dec 2023","1-5 Oct. 2023","1-5 Oct. 2023","IEEE","IEEE Conferences"
"Ultrafast Acoustic Holography with Physics-Reinforced Self-Supervised Learning for Precise Robotic Manipulation","Q. Lu; C. Zhong; Q. Liu; T. Li; H. Su; S. Liu","School of Information Science and Technology, ShanghaiTech University, Shanghai, China; School of Information Science and Technology, ShanghaiTech University, Shanghai, China; School of Information Science and Technology, ShanghaiTech University, Shanghai, China; School of Information Science and Technology, ShanghaiTech University, Shanghai, China; Institute of Automation, Chinese Academy of Sciences, Beijing, China; School of Information Science and Technology, ShanghaiTech University, Shanghai, China",2023 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),"13 Dec 2023","2023","","","2673","2678","Ultrafast acoustic holography (AH) enabling dynamic contactless micro-nano robotic manipulation has recently attracted wide attention. As an advanced technique, AH encodes specific three-dimensional (3D) acoustic field on a two-dimensional (2D) hologram whereby realizing holographic reconstruction with high fidelity. However, current approaches face the limitation of encoding time, accuracy and flexibility, thus, leading to inapplicability for dynamic and precise robotic manipulation. Here, we develop an approach to overcome these issues. Its basic idea is to use a convolutional neural network trained in a self-supervised manner with iterative interaction with virtual physical environment. Energy conservation is incorporated to access the physical constrain during wave propagation. The experimental results demonstrate that the proposed method circumvents laborious annotated dataset preparation and boosts the reinforcement from physics model. By the validation and comparison on distinct acoustic fields with various patterns, the accuracy and real-time performance of the proposed method are confirmed supporting dynamic and precise robotic manipulation.","2153-0866","978-1-6654-9190-7","10.1109/IROS55552.2023.10341483","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10341483","","Three-dimensional displays;Propagation;Two dimensional displays;Self-supervised learning;Holography;Real-time systems;Acoustic field","","1","","26","IEEE","13 Dec 2023","1-5 Oct. 2023","1-5 Oct. 2023","IEEE","IEEE Conferences"
"Creating a Dynamic Quadrupedal Robotic Goalkeeper with Reinforcement Learning","X. Huang; Z. Li; Y. Xiang; Y. Ni; Y. Chi; Y. Li; L. Yang; X. B. Peng; K. Sreenath","University of California, Berkeley; University of California, Berkeley; University of California, Berkeley; University of California, Berkeley; University of California, Berkeley; University of California, Berkeley; University of California, Berkeley; Simon Fraser University; University of California, Berkeley",2023 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),"13 Dec 2023","2023","","","2715","2722","We present a reinforcement learning (RL) framework that enables quadrupedal robots to perform soccer goalkeeping tasks in the real world. Soccer goalkeeping with quadrupeds is a challenging problem, that combines highly dynamic locomotion with precise and fast non-prehensile object (ball) manipulation. The robot needs to react to and intercept a potentially flying ball using dynamic locomotion maneuvers in a very short amount of time, usually less than one second. In this paper, we propose to address this problem using a hierarchical model-free RL framework. The first component of the framework contains multiple control policies for distinct locomotion skills, which can be used to cover different regions of the goal. Each control policy enables the robot to track random parametric end-effector trajectories while performing one specific locomotion skill, such as jump, dive, and sidestep. These skills are then utilized by the second part of the framework which is a high-level planner to determine a desired skill and end-effector trajectory in order to intercept a ball flying to different regions of the goal. We deploy the proposed framework on a Mini Cheetah quadrupedal robot and demonstrate the effectiveness of our framework for various agile interceptions of a fast-moving ball in the real world.","2153-0866","978-1-6654-9190-7","10.1109/IROS55552.2023.10341936","NSF(grant numbers:CMMI-1944722); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10341936","","Reinforcement learning;End effectors;Trajectory;Quadrupedal robots;Task analysis;Manipulator dynamics;Intelligent robots","","34","","36","IEEE","13 Dec 2023","1-5 Oct. 2023","1-5 Oct. 2023","IEEE","IEEE Conferences"
"Perceptive Hexapod Legged Locomotion for Climbing Joist Environments","Z. Zang; M. Kawawa-Beaudan; W. Yu; T. Zhang; A. Zakhor",UC Berkeley; UC Berkeley; Robotics at Google; Robotics at Google; UC Berkeley,2023 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),"13 Dec 2023","2023","","","2738","2745","Attics are one of the largest sources of energy loss in residential homes, but they are uncomfortable and dangerous for human workers to conduct air sealing and insulation. Hexapod robots are potentially suitable for carrying out those tasks in tight attic spaces since they are stable, compact, and lightweight. For hexapods to succeed in these tasks, they must be able to navigate inside tight attic spaces of single-family residential homes in the U.S., which typically contain rows of approximately 6 or 8-inch tall joists placed 16 inches apart from each other. Climbing over such obstacles is challenging for autonomous robotics systems. In this work, we develop a perceptive walking model for legged hexapods that can traverse over terrain with random joist structures using egocentric vision. Our method can be used on low-cost hardware not requiring real-time joint state feedback. We train our model in a teacher-student fashion with 2 phases: In phase 1, we use reinforcement learning with access to privileged information such as local elevation maps and joint feedback. In phase 2, we use supervised learning to distill the model into one with access to only onboard observations, consisting of egocentric depth images and robot orientation captured by a tracking camera. We demonstrate zero-shot sim-to-real transfer on a Hiwonder[1] SpiderPi robot, equipped with a depth camera onboard, climbing over joist courses we construct to simulate the environment in the field. Our proposed method achieves nearly 100% success rate climbing over the test courses, significantly outperforming the model without perception and the controller provided by the manufacturer.","2153-0866","978-1-6654-9190-7","10.1109/IROS55552.2023.10341957","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10341957","","Legged locomotion;State feedback;Navigation;Robot vision systems;Supervised learning;Reinforcement learning;Cameras","","4","","30","IEEE","13 Dec 2023","1-5 Oct. 2023","1-5 Oct. 2023","IEEE","IEEE Conferences"
"Learning a Single Policy for Diverse Behaviors on a Quadrupedal Robot Using Scalable Motion Imitation","A. Klipfel; N. Sontakke; R. Liu; S. Ha","School of Interactive Computing, Georgia Institute of Technology, Atlanta, GA, USA; School of Interactive Computing, Georgia Institute of Technology, Atlanta, GA, USA; Meta Platforms, Inc., USA; School of Interactive Computing, Georgia Institute of Technology, Atlanta, GA, USA",2023 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),"13 Dec 2023","2023","","","2768","2775","Learning various motor skills for quadrupedal robots is a challenging problem that requires careful design of task-specific mathematical models or reward descriptions. In this work, we propose to learn a single capable policy using deep reinforcement learning by imitating a large number of reference motions, including walking, turning, pacing, jumping, sitting, and lying. On top of the existing motion imitation framework, we first carefully design the observation space, the action space, and the reward function to improve the scalability of the learning as well as the robustness of the final policy. In addition, we adopt a novel adaptive motion sampling (AMS) method, which maintains a balance between successful and unsuccessful behaviors. This technique allows the learning algorithm to focus on challenging motor skills and avoid catastrophic forgetting. We demonstrate that the learned policy can exhibit diverse behaviors in simulation by successfully tracking both the training dataset and out-of-distribution trajectories. We also validate the importance of the proposed learning formulation and the adaptive motion sampling scheme by conducting experiments.","2153-0866","978-1-6654-9190-7","10.1109/IROS55552.2023.10341709","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10341709","","Legged locomotion;Tracking;Databases;Scalability;Reinforcement learning;Turning;Robustness","","6","","34","IEEE","13 Dec 2023","1-5 Oct. 2023","1-5 Oct. 2023","IEEE","IEEE Conferences"
"Improving Reliable Navigation Under Uncertainty via Predictions Informed by Non-Local Information","R. I. Arnob; G. J. Stein","Department of Computer Science, George Mason University, USA; Department of Computer Science, George Mason University, USA",2023 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),"13 Dec 2023","2023","","","2830","2837","We improve reliable, long-horizon, goal-directed navigation in partially-mapped environments by using nonlocally available information to predict the goodness of temporally-extended actions that enter unseen space. Making predictions about where to navigate in general requires nonlocal information: any observations the robot has seen so far may provide information about the goodness of a particular direction of travel. Building on recent work in learning-augmented model-based planning under uncertainty, we present an approach that can both rely on nonlocal information to make predictions (via a graph neural network) and is reliable by design: it will always reach its goal, even when learning does not provide accurate predictions. We conduct experiments in three simulated environments in which nonlocal information is needed to perform well. In our large scale university building environment, generated from real-world floorplans to the scale, we demonstrate a 9.3% reduction in cost-to-go compared to a non-learned baseline and a 14.9% reduction compared to a learning-informed planner that can only use local information to inform its predictions.","2153-0866","978-1-6654-9190-7","10.1109/IROS55552.2023.10342276","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10342276","","Uncertainty;Navigation;Buildings;Predictive models;Reliability engineering;Graph neural networks;Space exploration","","2","","38","IEEE","13 Dec 2023","1-5 Oct. 2023","1-5 Oct. 2023","IEEE","IEEE Conferences"
