"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Advanced Skills by Learning Locomotion and Local Navigation End-to-End","N. Rudin; D. Hoeller; M. Bjelonic; M. Hutter","Robotic Systems Lab, ETH Zurich; Robotic Systems Lab, ETH Zurich; Robotic Systems Lab, ETH Zurich; Robotic Systems Lab, ETH Zurich",2022 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),"26 Dec 2022","2022","","","2497","2503","The common approach for local navigation on challenging environments with legged robots requires path planning, path following and locomotion, which usually requires a locomotion control policy that accurately tracks a commanded velocity. However, by breaking down the navigation problem into these sub-tasks, we limit the robot's capabilities since the individual tasks do not consider the full solution space. In this work, we propose to solve the complete problem by training an end-to-end policy with deep reinforcement learning. Instead of continuously tracking a precomputed path, the robot needs to reach a target position within a provided time. The task's success is only evaluated at the end of an episode, meaning that the policy does not need to reach the target as fast as possible. It is free to select its path and the locomotion gait. Training a policy in this way opens up a larger set of possible solutions, which allows the robot to learn more complex behaviors. We compare our approach to velocity tracking and additionally show that the time dependence of the task reward is critical to successfully learn these new behaviors. Finally, we demonstrate the successful deployment of policies on a real quadrupedal robot. The robot is able to cross challenging terrains, which were not possible previously, while using a more energy-efficient gait and achieving a higher success rate. Supplementary videos can be found on the project website: https://sites.google.com/leggedrobotics.com/end-to-end-loco-navigation","2153-0866","978-1-6654-7927-1","10.1109/IROS47612.2022.9981198","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9981198","","Training;Legged locomotion;Target tracking;Navigation;Reinforcement learning;Path planning;Behavioral sciences","","91","","30","IEEE","26 Dec 2022","23-27 Oct. 2022","23-27 Oct. 2022","IEEE","IEEE Conferences"
"NavDreams: Towards Camera-Only RL Navigation Among Humans","D. Dugas; O. Andersson; R. Siegwart; J. J. Chung","Autonomous Systems Lab, ETH Zürich, Zürich, Switzerland; Autonomous Systems Lab, ETH Zürich, Zürich, Switzerland; Autonomous Systems Lab, ETH Zürich, Zürich, Switzerland; Autonomous Systems Lab, ETH Zürich, Zürich, Switzerland",2022 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),"26 Dec 2022","2022","","","2504","2511","Autonomously navigating a robot in everyday crowded spaces requires solving complex perception and planning challenges. When using only monocular image sensor data as input, classical two-dimensional planning approaches cannot be used. While images present a significant challenge when it comes to perception and planning, they also allow capturing potentially important details, such as complex geometry, body movement, and other visual cues. In order to successfully solve the navigation task from only images, algorithms must be able to model the scene and its dynamics using only this channel of information. We investigate whether the world model concept, which has shown state-of-the-art results for modeling and learning policies in Atari games as well as promising results in 2D LiDAR-based crowd navigation, can also be applied to the camera-based navigation problem. To this end, we create simulated environments where a robot must navigate past static and moving humans without colliding in order to reach its goal. We find that state-of-the-art methods are able to achieve success in solving the navigation problem, and can generate dream-like predictions of future image-sequences which show consistent geometry and moving persons. We are also able to show that policy performance in our high-fidelity sim2real simulation scenario transfers to the real world by testing the policy on a real robot. We make our simulator, models and experiments available at https://github.com/danieldugas/NavDreams.","2153-0866","978-1-6654-7927-1","10.1109/IROS47612.2022.9982045","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9982045","","Geometry;Visualization;Navigation;Heuristic algorithms;Semantics;Robot vision systems;Multitasking","","16","","31","IEEE","26 Dec 2022","23-27 Oct. 2022","23-27 Oct. 2022","IEEE","IEEE Conferences"
"Impact Makes a Sound and Sound Makes an Impact: Sound Guides Representations and Explorations","X. Zhao; C. Weber; M. B. Hafez; S. Wermter","Department of Informatics, Knowledge Technology Group, Universität Hamburg, Hamburg, Germany; Department of Informatics, Knowledge Technology Group, Universität Hamburg, Hamburg, Germany; Department of Informatics, Knowledge Technology Group, Universität Hamburg, Hamburg, Germany; Department of Informatics, Knowledge Technology Group, Universität Hamburg, Hamburg, Germany",2022 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),"26 Dec 2022","2022","","","2512","2518","Sound is one of the most informative and abundant modalities in the real world while being robust to sense without contacts by small and cheap sensors that can be placed on mobile devices. Although deep learning is capable of extracting information from multiple sensory inputs, there has been little use of sound for the control and learning of robotic actions. For unsupervised reinforcement learning, an agent is expected to actively collect experiences and jointly learn representations and policies in a self-supervised way. We build realistic robotic manipulation scenarios with physics-based sound simulation and propose the Intrinsic Sound Curiosity Module (ISCM). The ISCM provides feedback to a reinforcement learner to learn robust representations and to reward a more efficient exploration behavior. We perform experiments with sound enabled during pre-training and disabled during adaptation, and show that representations learned by ISCM outperform the ones by vision-only baselines and pre-trained policies can accelerate the learning process when applied to downstream tasks.","2153-0866","978-1-6654-7927-1","10.1109/IROS47612.2022.9981510","German Research Foundation (DFG); China Scholarship Council (CSC); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9981510","","Representation learning;Focusing;Reinforcement learning;Games;Robot sensing systems;Mobile handsets;Behavioral sciences","","16","","51","IEEE","26 Dec 2022","23-27 Oct. 2022","23-27 Oct. 2022","IEEE","IEEE Conferences"
"AssembleRL: Learning to Assemble Furniture from Their Point Clouds","O. Aslan; B. Bolat; B. Bal; T. Tumer; E. Sahin; S. Kalkan","Dept. of Computer Engineering, KOVAN Research Lab; METU-ROMER, Center for Robotics and Artificial Intelligence, Middle East Technical University, Ankara, Turkey; Dept. of Computer Engineering, KOVAN Research Lab; METU-ROMER, Center for Robotics and Artificial Intelligence, Middle East Technical University, Ankara, Turkey; Dept. of Computer Engineering, KOVAN Research Lab; METU-ROMER, Center for Robotics and Artificial Intelligence, Middle East Technical University, Ankara, Turkey; Dept. of Computer Engineering, KOVAN Research Lab; METU-ROMER, Center for Robotics and Artificial Intelligence, Middle East Technical University, Ankara, Turkey; Dept. of Computer Engineering, KOVAN Research Lab; METU-ROMER, Center for Robotics and Artificial Intelligence, Middle East Technical University, Ankara, Turkey; Dept. of Computer Engineering, KOVAN Research Lab; METU-ROMER, Center for Robotics and Artificial Intelligence, Middle East Technical University, Ankara, Turkey",2022 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),"26 Dec 2022","2022","","","2748","2753","The rise of simulation environments has enabled learning-based approaches for assembly planning, which is otherwise a labor-intensive and daunting task. Assembling furniture is especially interesting since furniture are intricate and pose challenges for learning-based approaches. Surprisingly, humans can solve furniture assembly mostly given a 2D snapshot of the assembled product. Although recent years have witnessed promising learning-based approaches for furniture assembly, they assume the availability of correct connection labels for each assembly step, which are expensive to obtain in practice. In this paper, we alleviate this assumption and aim to solve furniture assembly with as little human expertise and supervision as possible. To be specific, we assume the availability of the assembled point cloud, and comparing the point cloud of the current assembly and the point cloud of the target product, obtain a novel reward signal based on two measures: Incorrectness and incompleteness. We show that our novel reward signal can train a deep network to successfully assemble different types of furniture. Code and networks available here: https://github.com/METU-KALFA/AssembleRL.","2153-0866","978-1-6654-7927-1","10.1109/IROS47612.2022.9982112","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9982112","","Point cloud compression;Convolutional codes;Solid modeling;Three-dimensional displays;Convolution;Current measurement;Manipulators","","5","","24","IEEE","26 Dec 2022","23-27 Oct. 2022","23-27 Oct. 2022","IEEE","IEEE Conferences"
"Learning to Herd Amongst Obstacles from an Optimized Surrogate","J. Zhi; J. -M. Lien","Department of Computer Science, George Mason University, 4400, University Drive MSN 4A5, Fairfax, VA, USA; Department of Computer Science, George Mason University, 4400, University Drive MSN 4A5, Fairfax, VA, USA",2022 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),"26 Dec 2022","2022","","","2954","2961","This paper investigates how a shepherd robot can efficiently steer a coherent group by intelligently moving behind the group in obstacle-filled environments. It was been shown that a model trained by deep reinforcement learning can guide a small number (2–4) of agents among obstacles. However, herding a larger group becomes significantly more challenging because it exhibits the characteristics similar to manipulating a deformable object, i.e., the system is dynamic and the problem is highly underactuated. To overcome these challenges, we show that a model can be trained more effectively via an optimized surrogate, such as a potential field that optimizes the control quality of the group without explicitly considering the placement of the shepherd. Our experiments demonstrate that the trained model is robust to noise for group behaviors and environments. Compared to the rule-based method, the proposed approach maintains a higher probability of guiding the sheep and better control quality.","2153-0866","978-1-6654-7927-1","10.1109/IROS47612.2022.9982269","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9982269","","Deep learning;Scalability;Reinforcement learning;Aerospace electronics;Behavioral sciences;Task analysis;Manipulator dynamics","","5","","26","IEEE","26 Dec 2022","23-27 Oct. 2022","23-27 Oct. 2022","IEEE","IEEE Conferences"
"Fixture-Aware DDQN for Generalized Environment-Enabled Grasping","E. Sasagawa; C. Choi","Minnesota Robotics Institute, Minneapolis, MN, USA; Department of Electrical and Computer Engineering, University of Minnesota Twin Cities, Minneapolis, MN, USA",2022 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),"26 Dec 2022","2022","","","3151","3158","This paper expands on the problem of grasping an object that can only be grasped by a single parallel gripper when a fixture (e.g., wall, heavy object) is harnessed. Preceding work that tackle this problem are limited in that the employed networks implicitly learn specific targets and fixtures to leverage. However, the notion of a usable fixture can vary in different environments, at times without any outwardly noticeable differences. In this paper, we propose a method to relax this limitation and further handle environments where the fixture location is unknown. The problem is formulated as visual affordance learning in a partially observable setting. We present a self-supervised reinforcement learning algorithm, Fixture-Aware Double Deep Q-Network (FA-DDQN), that processes the scene observation to 1) identify the target object based on a reference image, 2) distinguish possible fixtures based on interaction with the environment, and finally 3) fuse the information to generate a visual affordance map to guide the robot to successful Slide-to-Wall grasps. We demonstrate our proposed solution in simulation and in real robot experiments to show that in addition to achieving higher success than baselines, it also performs zero-shot generalization to novel scenes with unseen object configurations.","2153-0866","978-1-6654-7927-1","10.1109/IROS47612.2022.9982182","National Science Foundation(grant numbers:2143730); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9982182","","Visualization;Fuses;Affordances;Fixtures;Grasping;Reinforcement learning;Grippers","","","","31","IEEE","26 Dec 2022","23-27 Oct. 2022","23-27 Oct. 2022","IEEE","IEEE Conferences"
"Memory-Augmented Reinforcement Learning for Image-Goal Navigation","L. Mezghan; S. Sukhbaatar; T. Lavril; O. Maksymets; D. Batra; P. Bojanowski; K. Alahari","Meta AI; Meta AI; Meta AI; Meta AI; Meta AI; Meta AI; Univ. Grenoble Alpes, Inria, CNRS, Grenoble INP, LJK, Grenoble, France",2022 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),"26 Dec 2022","2022","","","3316","3323","In this work, we present a memory-augmented approach for image-goal navigation. Earlier attempts, including RL-based and SLAM-based approaches have either shown poor generalization performance, or are heavily-reliant on pose/depth sensors. Our method is based on an attention-based end-to-end model that leverages an episodic memory to learn to navigate. First, we train a state-embedding network in a self-supervised fashion, and then use it to embed previously-visited states into the agent's memory. Our navigation policy takes advantage of this information through an attention mechanism. We validate our approach with extensive evaluations, and show that our model establishes a new state of the art on the challenging Gibson dataset. Furthermore, we achieve this impressive performance from RGB input alone, without access to additional information such as position or depth, in stark contrast to related work.","2153-0866","978-1-6654-7927-1","10.1109/IROS47612.2022.9981090","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9981090","","Training;Navigation;Neural networks;Reinforcement learning;Transformers;Sensors;Task analysis","","46","","41","IEEE","26 Dec 2022","23-27 Oct. 2022","23-27 Oct. 2022","IEEE","IEEE Conferences"
"Autonomous Emergency Landing for Multicopters using Deep Reinforcement Learning","L. Bartolomei; Y. Kompis; L. Teixeira; M. Chli","Vision For Robotics Lab, ETH Zurich, Switzerland; Vision For Robotics Lab, ETH Zurich, Switzerland; Vision For Robotics Lab, ETH Zurich, Switzerland; Vision For Robotics Lab, ETH Zurich, Switzerland",2022 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),"26 Dec 2022","2022","","","3392","3399","This work presents a pipeline for autonomous emergency landing for multicopters, such as rotary wing Unmanned Aerial Vehicles (UAVs), using deep Reinforcement Learning (RL). Mechanical malfunctions, strong winds, sudden battery life drops (e.g, due to cold weather), failure in localization or GPS jamming are not uncommon and all constitute emergency situations that require a UAV to abort its mission early and land as quickly as possible in the immediate vicinity. To this end, it is crucial for a UAV that is deployed in real missions to be able to detect a safe landing spot efficiently and proceed to land autonomously, avoiding damage to both its integrity and the surroundings. Driven by the advances in semantic segmentation and depth completion using machine learning, the proposed architecture uses deep RL to infer actions from semantic and depth information, flying the robot towards secure areas, while respecting safety constraints. Thanks to our robust training strategy and the choice of these mid-level representations as input to the RL agent, we show that our policy can directly transfer to the real world, without the need for any additional fine-tuning. In a series of challenging experiments both in simulation and with a real platform, we demonstrate that our planner guides a rotorcraft UAV to a safe landing spot up to 1.5 times faster and with double success rate than the state of the art (including a commercially available solution), paving the way towards realistically deployable UAVs.","2153-0866","978-1-6654-7927-1","10.1109/IROS47612.2022.9981152","Swiss National Science Foundation (SNSF)(grant numbers:PP00P2183720); NCCR Robotics; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9981152","","Deep learning;Training;Location awareness;Wind;Semantic segmentation;Semantics;Pipelines","","23","","22","IEEE","26 Dec 2022","23-27 Oct. 2022","23-27 Oct. 2022","IEEE","IEEE Conferences"
"Robust Sim2Real Transfer with the da Vinci Research Kit: A Study On Camera, Lighting, and Physics Domain Randomization","M. Haiderbhai; R. Gondokaryono; T. Looi; J. M. Drake; L. A. Kahrs","Department of Computer Science, University of Toronto, Canada; Department of Computer Science, University of Toronto, Canada; The Wilfred and Joyce Posluns CIGITI, SickKids, Toronto, Canada; The Wilfred and Joyce Posluns CIGITI, SickKids, Toronto, Canada; Department of Computer Science, University of Toronto, Canada",2022 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),"26 Dec 2022","2022","","","3429","3435","Autonomous surgical robotics is a growing area of research, with advances being made in the areas of vision and control. Central to this research is the need for simulations to facilitate data collection and simulate learning environments for Reinforcement Learning (RL) agents. Recent simulators have facilitated RL policy generation, but lack a robust sim2real pipeline and a proven vision-based policy that can use any type of camera including the da Vinci Surgical System (dVSS) Endoscope. To solve this, we build a ROS-based sim2real pipeline that incorporates a Unity3D da Vinci Research Kit (dVRK) simulation, modular kinematics, and shared interfaces. We examine the vision-based task of cube pushing, and train RL policies to execute in real life through Domain Randomization. Our experiments evaluate model success in simulation and two camera systems: OAK-1 and the dVSS Endoscope. Our results indicate that Domain Randomization is effective at bridging the sim2real gap, and even extends to the difficult endoscope scenario. We achieve 100% transfer success rate on both OAK-1 and the dVSS Endoscope, with gains of over 60% compared to a base model with no Domain Randomization. We examine the various randomization parameters, including lighting, camera, and physics variables, and determine that all parameters play a significant role in bridging the sim2real gap. Testing across extreme lighting and camera configurations not seen in simulation, our models continue to perform well, with 85% accuracy on the OAK-1 camera. Our future work will extend to other tasks and more complex policies to take advantage of stereo-camera imaging. Further project information is available at https://medcvr.utm.utoronto.ca/iros2022-sim2real.html","2153-0866","978-1-6654-7927-1","10.1109/IROS47612.2022.9981573","Natural Sciences and Engineering Research Council of Canada (NSERC)(grant numbers:RGPIN-2020-05833); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9981573","","Medical robotics;Endoscopes;Pipelines;Robot vision systems;Lighting;Reinforcement learning;Kinematics","","7","","27","IEEE","26 Dec 2022","23-27 Oct. 2022","23-27 Oct. 2022","IEEE","IEEE Conferences"
"Sim-to-Real Transfer of Image-Based Autonomous Guidewire Navigation Trained by Deep Deterministic Policy Gradient with Behavior Cloning for Fast Learning","Y. Cho; J. -H. Park; J. Choi; D. E. Chang","Control Laboratory, School of Electrical Engineering, Korea Advanced Institute of Science and Technology, Republic of Korea; Control Laboratory, School of Electrical Engineering, Korea Advanced Institute of Science and Technology, Republic of Korea; Department of Biomedical Engineering, University of Ulsan College of Medicine, Republic of Korea; Control Laboratory, School of Electrical Engineering, Korea Advanced Institute of Science and Technology, Republic of Korea",2022 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),"26 Dec 2022","2022","","","3468","3475","Percutaneous coronary intervention (PCI) is a frequently used surgical treatment for cardiovascular disease, one of the leading cause of death in the world. In traditional PCI, a doctor navigates a thin guidewire in a patient's vessel toward a target location by looking into live X-ray angiogram images of the patient. Recently, researchers are using reinforcement learning to automate this guidewire navigation process without attaching any sensor to the guidewire tip. These researchers use a real vessel phantom to train their behavior policy using reinforcement learning. Training a reinforcement learning algorithm on a real setup can give a good guidewire control on that setup, but it is under question whether the trained algorithm can be applied to other vessel structures. We can make various vessel phantoms and train the algorithm on the setups, but it can be really time and money consuming. In this paper, we devise a method for sim-to-real transfer of a guidewire navigation trained by reinforcement learning using only images. We pretrain our behavior policy using data collected by running an expert algorithm in the virtual environment. Then, we train the behavior policy by deep deterministic policy gradient (DDPG) in a virtual environment. With behavior cloning, our method learns to successfully navigate a guidewire in much shorter time than training DDPG from scratch without behavior cloning. After done with the training, we transfer the behavior policy trained in the virtual environment to the guidewire navigation in a real vessel phantom. Our trained behavior policy navigates the guidewire to destinations successfully in all test episodes and navigates faster than the expert algorithm. Experiment video is available at: https: //youtu.be/HCEbIhZsXqw","2153-0866","978-1-6654-7927-1","10.1109/IROS47612.2022.9982168","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9982168","","Training;Navigation;Shape;Neural networks;Virtual environments;Cloning;Phantoms","","10","","21","IEEE","26 Dec 2022","23-27 Oct. 2022","23-27 Oct. 2022","IEEE","IEEE Conferences"
"A Framework of Rehabilitation-assisted Robot Skill Representation, Learning, and Modulation via Manifold-Mappings and Gaussian Processes","H. Wu; Z. Xu; W. Yan; Y. Ou; Z. Liao; X. Zhou","Institute of Intelligent Manufacturing, Guangdong Academy of Sciences Guangdong Key Laboratory of Modern Control Technology, China; Institute of Intelligent Manufacturing, Guangdong Academy of Sciences Guangdong Key Laboratory of Modern Control Technology, China; Institute of Intelligent Manufacturing, Guangdong Academy of Sciences Guangdong Key Laboratory of Modern Control Technology, China; Institute of Intelligent Manufacturing, Guangdong Academy of Sciences Guangdong Key Laboratory of Modern Control Technology, China; Institute of Intelligent Manufacturing, Guangdong Academy of Sciences Guangdong Key Laboratory of Modern Control Technology, China; Institute of Intelligent Manufacturing, Guangdong Academy of Sciences Guangdong Key Laboratory of Modern Control Technology, China",2022 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),"26 Dec 2022","2022","","","3680","3686","Stroke survivors usually have dyskinesia, who have an urgent need for rehabilitation-assist training. To reduce the labor of rehabilitation therapists, this paper attempts to investigate an effective rehabilitation-assisted robot skill acquisition framework, which is inspired by the scheme of robot learning from demonstration (LfD). Since most of the current LfD methods were implemented with rigorous assumptions that the considering motion features are only represented on an individual manifold. Meanwhile, despite many advancements that have been achieved on time-position trajectories and position-velocity trajectories, those methods are restricted to Euclidean space and can not be applied to learn those dexterous and compliant rehabilitation-assisted robot skills such as position-orientation trajectories and force-stiffness trajectories, etc. In this paper, we propose a novel skill acquisition framework for rehabilitation-assisted robot using manifold-mappings and Gaussian processes, which allows the robot to 1) simultaneously considering the robot position, orientation, force as well as stiffness by manifold-mappings among d-dimensional Euclidean space $\mathcal{R}^{d}$, special orthogonal group $S\mathcal{O}$ (3), and Riemannian space $\mathcal{M}$, respectively, which resulting in accurate motion and compliant behavior; 2) retrieving skill representation by encap-sulating the variability of multiple high-dimensional demon-strations that with input-dependent noises; 3) implementing the via-points-based trajectory modulation by considering task constraints or environmental changes. To simplify the writing, we named the proposed framework as Multi-motion Features Fusion-based Robot Skill Learning (MF2 RoSL). To effectively evaluate the effectiveness of our proposed method, an upper limb rehabilitation training system with a collaborative Kinova robot is developed. The training exercises of our system are determined according to the Brunnstrom therapeutic approach to the management of hemiplegic patients, including the 3-DoFs movement of the shoulder joint and a 7-DoF movement of an insertion/extraction task for assessing the activities of daily living (ADL). Results indicate that our proposed MF2RoSL method allows the robot to learn rehabilitation skills from the therapist and can be rapidly adapted to new patients.","2153-0866","978-1-6654-7927-1","10.1109/IROS47612.2022.9982172","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9982172","","Training;Force;Modulation;Shoulder;Gaussian processes;Writing;Robot learning","","6","","31","IEEE","26 Dec 2022","23-27 Oct. 2022","23-27 Oct. 2022","IEEE","IEEE Conferences"
"Affective Behavior Learning for Social Robot Haru with Implicit Evaluative Feedback","H. Wang; J. Lin; Z. Ma; Y. Vasylkiv; H. Brock; K. Nakamura; R. Gomez; B. He; G. Li","Ocean University of China; Ocean University of China; Ocean University of China; University of Manitoba; Honda Research Institute Japan Co., Ltd; Honda Research Institute Japan Co., Ltd; Honda Research Institute Japan Co., Ltd; Ocean University of China; Ocean University of China",2022 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),"26 Dec 2022","2022","","","3881","3888","We propose a human-in-the-loop reinforcement learning mechanism to help robots learn emotional behavior. Unlike the previous methods of providing explicit feedback via pressing keyboard buttons or mouse clicks, we provide a more natural way for ordinary people to train social robots how to perform social tasks according to their preferences - facial expressions. The whole experiment is carried out on the desktop robot Haru, which is mainly used for the research of emotion and empathy participation. Our experimental results show that through learning from implicit feedback of facial features, Haru can quickly understand and dynamically adapt to individual preferences, and obtain a similar performance to learning from explicit feedback. In addition, we observe that the recognition error of human feedback will cause a “temporary regress” of the robot's learning performance, which is more obvious at the beginning of the training process. This phenomenon is shown to be correlated with the accuracy of recognizing negative implicit feedback.","2153-0866","978-1-6654-7927-1","10.1109/IROS47612.2022.9981752","Natural Science Foundation of China(grant numbers:51809246); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9981752","","Training;Learning systems;Social robots;Keyboards;Reinforcement learning;Pressing;Robot learning","","6","","30","IEEE","26 Dec 2022","23-27 Oct. 2022","23-27 Oct. 2022","IEEE","IEEE Conferences"
"Visual-Tactile Multimodality for Following Deformable Linear Objects Using Reinforcement Learning","L. Pecyna; S. Dong; S. Luo","Department of Computer Science, University of Liverpool, Liverpool, UK; School of Computer Science & Engineering, University of Washington, Seattle, WA, USA; Department of Engineering, King's College London, London, UK",2022 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),"26 Dec 2022","2022","","","3987","3994","Manipulation of deformable objects is a challenging task for a robot. It would be problematic to use a single sensory input to track the behaviour of such objects: vision can be subjected to occlusions, whereas tactile inputs cannot capture the global information that is useful for the task. In this paper, we study the problem of using vision and tactile inputs together to complete the task of following deformable linear objects, for the first time. We create a Reinforcement Learning agent using different sensing modalities and investigate how its behaviour can be boosted using visual-tactile fusion, compared to using a single sensing modality. To this end, we developed a benchmark in simulation for manipulating the deformable linear objects using multimodal sensing inputs. The policy of the agent uses distilled information, e.g., the pose of the object in both visual and tactile perspectives, instead of the raw sensing signals, so that it can be directly transferred to real environments. In this way, we disentangle the perception system and the learned control policy. Our extensive experiments show that the use of both vision and tactile inputs, together with proprioception, allows the agent to complete the task in up to 92% of cases, compared to 77% when only one of the signals is given. Our results can provide valuable insights for the future design of tactile sensors and for deformable objects manipulation. Code and videos can be found at: https://github.com/lpecyna/SoftSlidingGym.","2153-0866","978-1-6654-7927-1","10.1109/IROS47612.2022.9982218","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9982218","","Deformable models;Visualization;Codes;Multimodal sensors;Tactile sensors;Reinforcement learning;Benchmark testing","","23","","28","IEEE","26 Dec 2022","23-27 Oct. 2022","23-27 Oct. 2022","IEEE","IEEE Conferences"
"Automated Flexible Needle Trajectory Planning for Keyhole Neurosurgery Using Reinforcement Learning","J. Kumar; C. S. Raut; N. Patel","Department of Engineering Design at Indian Institute of Technology Madras, Chennai, India; Department of Engineering Design at Indian Institute of Technology Madras, Chennai, India; Department of Engineering Design at Indian Institute of Technology Madras, Chennai, India",2022 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),"26 Dec 2022","2022","","","4018","4023","Planning a safe trajectory for minimally invasive (keyhole) neurosurgery procedures require avoiding critical anatomical structures such as blood vessels and ventricles while optimizing the needle trajectory parameters such as length and curvature to comply with the needle kinematics. In this paper, we propose a reinforcement learning-based method for obtaining kinematically feasible trajectories for flexible needle insertions. Proposed approach utilizes Bezier curve control points that are generated by a reward-based reinforcement learning framework, called Flexible Needle Path Generation (FNPG). FNPG framework is trained using an environment that consists of (1) critical structures (e.g. ventricles) obtained through atlas based segmentation of MRI-T1 images, (2) blood vessels segmented from MR angiography (MRA) data and, (3) simulated brain tumor with varying size and location. The curvilinear paths obtained through the FNPG framework are compared with the traditional sampling based algorithm RRT*. The results show that the FNPG approach can produce smoother and shorter trajectories compared to RRT* while avoiding the critical anatomical structures.","2153-0866","978-1-6654-7927-1","10.1109/IROS47612.2022.9981164","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9981164","","Image segmentation;Trajectory planning;Reinforcement learning;Anatomical structure;Blood vessels;Needles;Trajectory","","10","","26","IEEE","26 Dec 2022","23-27 Oct. 2022","23-27 Oct. 2022","IEEE","IEEE Conferences"
"Learning Time-optimized Path Tracking with or without Sensory Feedback","J. C. Kiemel; T. Kröger","Institute for Anthropomatics and Robotics - Intelligent Process Automation and Robotics (IAR-IPR), Karlsruhe Institute of Technology (KIT); Institute for Anthropomatics and Robotics - Intelligent Process Automation and Robotics (IAR-IPR), Karlsruhe Institute of Technology (KIT)",2022 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),"26 Dec 2022","2022","","","4024","4031","In this paper, we present a learning-based approach that allows a robot to quickly follow a reference path defined in joint space without exceeding limits on the position, velocity, acceleration and jerk of each robot joint. Contrary to offline methods for time-optimal path parameterization, the reference path can be changed during motion execution. In addition, our approach can utilize sensory feedback, for instance, to follow a reference path with a bipedal robot without losing balance. With our method, the robot is controlled by a neural network that is trained via reinforcement learning using data generated by a physics simulator. From a mathematical perspective, the problem of tracking a reference path in a time-optimized manner is formalized as a Markov decision process. Each state includes a fixed number of waypoints specifying the next part of the reference path. The action space is designed in such a way that all resulting motions comply with the specified kinematic joint limits. The reward function finally reflects the trade-off between the execution time, the deviation from the desired reference path and optional additional objectives like balancing. We evaluate our approach with and without additional objectives and show that time-optimized path tracking can be successfully learned for both industrial and humanoid robots. In addition, we demonstrate that networks trained in simulation can be successfully transferred to a real robot.","2153-0866","978-1-6654-7927-1","10.1109/IROS47612.2022.9982053","German Federal Ministry of Education and Research (BMBF); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9982053","","Tracking;Service robots;Neural networks;Humanoid robots;Reinforcement learning;Kinematics;Markov processes","","3","","22","IEEE","26 Dec 2022","23-27 Oct. 2022","23-27 Oct. 2022","IEEE","IEEE Conferences"
