"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Deep Surrogate Q-Learning for Autonomous Driving","M. Kalweit; G. Kalweit; M. Werling; J. Boedecker","Neurorobotics Lab, University of Freiburg, Germany; Neurorobotics Lab, University of Freiburg, Germany; BMWGroup, Unterschleissheim, Germany; Neurorobotics Lab, University of Freiburg, Germany",2022 International Conference on Robotics and Automation (ICRA),"12 Jul 2022","2022","","","1578","1584","Open challenges for deep reinforcement learning systems are their adaptivity to changing environments and their efficiency w.r.t. computational resources and data. In the application of learning lane-change behavior for autonomous driving, the number of required transitions imposes a bottleneck, since test drivers cannot perform an arbitrary amount of lane changes in the real world. In the off-policy setting, additional information on solving the task can be gained by observing actions from others. While in the classical RL setup this knowledge remains unused, we use other drivers as surrogates to learn the agent's value function more efficiently. We propose Surrogate Q-learning that deals with the aforementioned problems and reduces the required driving time drastically. We further propose an efficient implementation based on a permutation equivariant deep neural network architecture of the Q-function to estimate action-values for a variable number of vehicles in sensor range. We evaluate our method in the open traffic simulator SUMO and learn well performing driving policies on the real highD dataset.","","978-1-7281-9681-7","10.1109/ICRA46639.2022.9811618","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9811618","","Training;Road transportation;Q-learning;Runtime;Neural networks;Computer architecture;Robot sensing systems","","3","","21","IEEE","12 Jul 2022","23-27 May 2022","23-27 May 2022","IEEE","IEEE Conferences"
"Legged Robots that Keep on Learning: Fine-Tuning Locomotion Policies in the Real World","L. Smith; J. C. Kew; X. Bin Peng; S. Ha; J. Tan; S. Levine","Berkeley AI Research, UC Berkeley; Google Research; Berkeley AI Research, UC Berkeley; Google Research; Google Research; Berkeley AI Research, UC Berkeley",2022 International Conference on Robotics and Automation (ICRA),"12 Jul 2022","2022","","","1593","1599","Legged robots are physically capable of traversing a wide range of challenging environments, but designing controllers that are sufficiently robust to handle this diversity has been a long-standing challenge in robotics. Reinforcement learning presents an appealing approach for automating the controller design process and has been able to produce remarkably robust controllers when trained in a suitable range of environments. However, it is difficult to predict all likely conditions the robot will encounter during deployment and enumerate them at training-time. What if instead of training controllers that are robust enough to handle any eventuality, we enable the robot to continually learn in any setting it finds itself in? This kind of real-world reinforcement learning poses a number of challenges, including efficiency, safety, and autonomy. To address these challenges, we propose a practical robot reinforcement learning system for fine-tuning locomotion policies in the real world. We demonstrate that a modest amount of real-world training can substantially improve performance during deployment, and this enables a real A1 quadrupedal robot to autonomously fine-tune multiple locomotion skills in a range of environments, including an outdoor lawn and a variety of indoor terrains. (Videos and code11https://sites.google.com/berkele.edu/fine-tuning-locomotion)","","978-1-7281-9681-7","10.1109/ICRA46639.2022.9812166","Office of Naval Research; Google; NSF; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9812166","","Legged locomotion;Training;Reinforcement learning;Sensor systems;Sensors;Safety;Task analysis","","89","","43","IEEE","12 Jul 2022","23-27 May 2022","23-27 May 2022","IEEE","IEEE Conferences"
"Accessibility-Based Clustering for Efficient Learning of Locomotion Skills","C. Zhang; W. Yu; Z. Li","Department of Precision Instrument, Tsinghua University, Beijing, China; School of Informatics, University of Edinburgh, Edinburgh, United Kingdom; School of Informatics, University of Edinburgh, Edinburgh, United Kingdom",2022 International Conference on Robotics and Automation (ICRA),"12 Jul 2022","2022","","","1600","1606","For model-free deep reinforcement learning of quadruped locomotion, the initialization of robot configurations is crucial for data efficiency and robustness. This work focuses on algorithmic improvements of data efficiency and robustness simultaneously through automatic discovery of initial states, which is achieved by our proposed K-Access algorithm based on accessibility metrics. Specifically, we formulated accessibility metrics to measure the difficulty of transitions between two arbitrary states, and proposed a novel K-Access algorithm for state-space clustering that automatically discovers the centroids of the static-pose clusters based on the accessibility metrics. By using the discovered centroidal static poses as the initial states, we can improve data efficiency by reducing redundant explorations, and enhance the robustness by more effective explorations from the centroids to sampled poses. Focusing on fall recovery as a very hard set of locomotion skills, we validated our method extensively using an 8-DoF quadrupedal robot Bittle. Compared to the baselines, the learning curve of our method converges much faster, requiring only 60% of training episodes. With our method, the robot can successfully recover to standing poses within 3 seconds in 99.4% of the test cases. Moreover, the method can generalize to other difficult skills successfully, such as backflipping.","","978-1-7281-9681-7","10.1109/ICRA46639.2022.9812113","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9812113","","Measurement;Training;Automation;Clustering algorithms;Focusing;Reinforcement learning;Robustness","","6","","34","IEEE","12 Jul 2022","23-27 May 2022","23-27 May 2022","IEEE","IEEE Conferences"
"Dynamic Mirror Descent based Model Predictive Control for Accelerating Robot Learning","U. A. Mishra; S. R. Samineni; P. Goel; C. Kunjeti; H. Lodha; A. Singh; A. Sagi; S. Bhatnagar; S. Kolathaya","Department of Computer Science and Automation, Indian Institute of Science, Bangalore; Department of Computer Science and Automation, Indian Institute of Science, Bangalore; Electronics and Communication Engineering Department, Manipal Institute of Technology, India; Electronics and Communication Engineering Department, National Institute of Technology, Karnataka, India; Department of Computer Science and Automation, Indian Institute of Science, Bangalore; Department of Computer Science and Automation, Indian Institute of Science, Bangalore; Department of Computer Science and Automation, Indian Institute of Science, Bangalore; Department of Computer Science and Automation, Indian Institute of Science, Bangalore; Department of Computer Science and Automation, Indian Institute of Science, Bangalore",2022 International Conference on Robotics and Automation (ICRA),"12 Jul 2022","2022","","","1631","1637","Recent works in Reinforcement Learning (RL) combine model-free (Mf)-RL algorithms with model-based (Mb)-RL approaches to get the best from both: asymptotic performance of Mf-RL and high sample-efficiency of Mb-RL. Inspired by these works, we propose a hierarchical framework that integrates online learning for the Mb-trajectory optimization with off-policy methods for the Mf-RL. In particular, two loops are proposed, where the Dynamic Mirror Descent based Model Predictive Control (DMD-MPC) is used as the inner loop Mb-RL to obtain an optimal sequence of actions. These actions are in turn used to significantly accelerate the outer loop Mf-RL. We show that our formulation is generic for a broad class of MPC based policies and objectives, and includes some of the well-known Mb-Mf approaches. We finally introduce a new algorithm: Mirror-Descent Model Predictive RL (M-DeMoRL), which uses Cross-Entropy Method (CEM) with elite fractions for the inner loop. Our experiments show faster convergence of the proposed hierarchical approach on benchmark MuJoCo tasks. We also demonstrate hardware training for trajectory tracking in a 2R leg, and hardware transfer for robust walking in a quadruped. We show that the inner-loop Mb-RL significantly decreases the number of training iterations required in the hardware setting, thereby validating the proposed approach.","","978-1-7281-9681-7","10.1109/ICRA46639.2022.9812089","DST; IISc; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9812089","","Training;Legged locomotion;Heuristic algorithms;Predictive models;Prediction algorithms;Hardware;Quadrupedal robots","","2","","23","IEEE","12 Jul 2022","23-27 May 2022","23-27 May 2022","IEEE","IEEE Conferences"
"Unified Data Collection for Visual-Inertial Calibration via Deep Reinforcement Learning","Y. Ao; L. Chen; F. Tschopp; M. Breyer; R. Siegwart; A. Cramariuc","Autonomous Systems Lab, ETH Zurich, Switzerland; Autonomous Systems Lab, ETH Zurich, Switzerland; Arrival Ltd, United Kingdom; Autonomous Systems Lab, ETH Zurich, Switzerland; Autonomous Systems Lab, ETH Zurich, Switzerland; Autonomous Systems Lab, ETH Zurich, Switzerland",2022 International Conference on Robotics and Automation (ICRA),"12 Jul 2022","2022","","","1646","1652","Visual-inertial sensors have a wide range of applications in robotics. However, good performance often requires different sophisticated motion routines to accurately calibrate camera intrinsics and inter-sensor extrinsics. This work presents a novel formulation to learn a motion policy to be executed on a robot arm for automatic data collection for calibrating intrinsics and extrinsics jointly. Our approach models the calibration process compactly using model-free deep reinforcement learning to derive a policy that guides the motions of a robotic arm holding the sensor to efficiently collect measurements that can be used for both camera intrinsic calibration and camera-IMU extrinsic calibration. Given the current pose and collected measurements, the learned policy generates the subsequent transformation that optimizes sensor calibration accuracy. The evaluations in simulation and on a real robotic system show that our learned policy generates favorable motion trajectories and collects enough measurements efficiently that yield the desired intrinsics and extrinsics with short path lengths. In simulation, we are able to perform calibrations 10× faster than hand-crafted policies, which transfers to a real-world speed up of 3× over a human expert. The code of this work is publicly available at: https://github.com/ethz-asl/Learn-to-Calibrate.","","978-1-7281-9681-7","10.1109/ICRA46639.2022.9811629","ETH Mobility Initiative; European Union's Horizon 2020 research and innovation programme(grant numbers:101017008); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9811629","","Current measurement;Robot vision systems;Reinforcement learning;Data collection;Manipulators;Cameras;Throughput","","3","","22","IEEE","12 Jul 2022","23-27 May 2022","23-27 May 2022","IEEE","IEEE Conferences"
"Relative Distributed Formation and Obstacle Avoidance with Multi-agent Reinforcement Learning","Y. Yan; X. Li; X. Qiu; J. Qiu; J. Wang; Y. Wang; Y. Shen","Department of Electronic Engineering, Tsinghua University, Beijing, China; Department of Electronic Engineering, Tsinghua University, Beijing, China; Department of Electronic Engineering, Tsinghua University, Beijing, China; Shanghai AI Laboratory, Shanghai, China; Department of Electronic Engineering, Tsinghua University, Beijing, China; Department of Electronic Engineering, Tsinghua University, Beijing, China; Department of Electronic Engineering, Tsinghua University, Beijing, China",2022 International Conference on Robotics and Automation (ICRA),"12 Jul 2022","2022","","","1661","1667","Multi-agent formation as well as obstacle avoid-ance is one of the most actively studied topics in the field of multi-agent systems. Although some classic controllers like model predictive control (MPC) and fuzzy control achieve a certain measure of success, most of them require precise global information which is not accessible in harsh environments. On the other hand, some reinforcement learning (RL) based approaches adopt the leader-follower structure to organize different agents' behaviors, which sacrifices the collaboration between agents thus suffering from bottlenecks in maneuver-ability and robustness. In this paper, we propose a distributed formation and obstacle avoidance method based on multi-agent reinforcement learning (MARL). Agents in our system only utilize local and relative information to make decisions and control themselves distributively, and will reorganize themselves into a new topology quickly in case that any of them is dis-connected. Our method achieves better performance regarding formation error, formation convergence rate and on-par success rate of obstacle avoidance compared with baselines (both classic control methods and another RL-based method). The feasibility of our method is verified by both simulation and hardware implementation with Ackermann-steering vehicles.","","978-1-7281-9681-7","10.1109/ICRA46639.2022.9812263","National Key R&D Program of China(grant numbers:2020YFC1511803); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9812263","","Geometry;Adaptation models;Reinforcement learning;Hardware;Robustness;Topology;Collision avoidance","","35","","39","IEEE","12 Jul 2022","23-27 May 2022","23-27 May 2022","IEEE","IEEE Conferences"
"Hierarchical Policy Learning for Mechanical Search","O. Zenkri; N. A. Vien; G. Neumann",Karlsruhe Institute of Technology (KIT); Bosch Center for Artificial Intelligence (BCAI); Karlsruhe Institute of Technology (KIT),2022 International Conference on Robotics and Automation (ICRA),"12 Jul 2022","2022","","","1954","1960","Retrieving objects from clutters is a complex task, which requires multiple interactions with the environment until the target object can be extracted. These interactions involve executing action primitives like grasping or pushing as well as setting priorities for the objects to manipulate and the actions to execute. Mechanical Search (MS) [1] is a framework for object retrieval, which uses a heuristic algorithm for pushing and rule-based algorithms for high-level planning. While rule-based policies profit from human intuition in how they work, they usually perform sub-optimally in many cases. Deep reinforcement learning (RL) has shown great performance in complex tasks such as taking decisions through evaluating pixels, which makes it suitable for training policies in the context of object-retrieval. In this work, we first formulate the MS problem in a principled formulation as a hierarchical POMDP. Based on this formulation, we propose a hierarchical policy learning approach for the MS problem. For demonstration, we present two main parameterized sub-policies: a push policy and an action selection policy. When integrated into the hierarchical POMDP's policy, our proposed sub-policies increase the success rate of retrieving the target object from less than 32% to nearly 80%, while reducing the computation time for push actions from multiple seconds to less than 10 milliseconds.","","978-1-7281-9681-7","10.1109/ICRA46639.2022.9811572","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9811572","Mechanical search;action planner;push policy;hierarchical policy","Training;Automation;Heuristic algorithms;Reinforcement learning;Grasping;Search problems;Planning","","2","","27","IEEE","12 Jul 2022","23-27 May 2022","23-27 May 2022","IEEE","IEEE Conferences"
"Deep Reinforcement Learning for Next-Best-View Planning in Agricultural Applications","X. Zeng; T. Zaenker; M. Bennewitz","University of Bonn, Germany; University of Bonn, Germany; University of Bonn, Germany",2022 International Conference on Robotics and Automation (ICRA),"12 Jul 2022","2022","","","2323","2329","Automated agricultural applications, i.e., fruit picking require spatial information about crops and, especially, their fruits. In this paper, we present a novel deep reinforcement learning (DRL) approach to determine the next best view for automatic exploration of 3D environments with a robotic arm equipped with an RGB-D camera. We process the obtained images into an octree with labeled regions of interest (ROIs), i.e., fruits. We use this octree to generate 3D observation maps that serve as encoded input to the DRL network. We hereby do not only rely on known information about the environment, but explicitly also represent information about the unknown space to force exploration. Our network takes as input the encoded 3D observation map and the temporal sequence of camera view pose changes, and outputs the most promising camera movement direction. Our experimental results show an improved ROI targeted exploration performance resulting from our learned network in comparison to a state-of-the-art method.","","978-1-7281-9681-7","10.1109/ICRA46639.2022.9811800","Deutsche Forschungsgemeinschaft (DFG, German Research Foundation) under Germany's Excellence Strategy(grant numbers:EXC 2070 - 390732324); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9811800","","Three-dimensional displays;Robot vision systems;Octrees;Force;Crops;Reinforcement learning;Cameras","","25","","31","IEEE","12 Jul 2022","23-27 May 2022","23-27 May 2022","IEEE","IEEE Conferences"
"Towards More Generalizable One-shot Visual Imitation Learning","Z. Mandi; F. Liu; K. Lee; P. Abbeel","University of California, Berkeley, USA; University of California, Berkeley, USA; University of California, Berkeley, USA; University of California, Berkeley, USA",2022 International Conference on Robotics and Automation (ICRA),"12 Jul 2022","2022","","","2434","2444","A general-purpose robot should be able to master a wide range of tasks and quickly learn a novel one by leveraging past experiences. One-shot imitation learning (OSIL) approaches this goal by training an agent with (pairs of) expert demonstrations, such that at test time, it can directly execute a new task from just one demonstration. However, so far this framework has been limited to training on many variations of one task, and testing on other unseen but similar variations of the same task. In this work, we push for a higher level of generalization ability by investigating a more ambitious multi-task setup. We introduce a diverse suite of vision-based robot manipulation tasks, consisting of 7 tasks, a total of 61 variations, and a continuum of instances within each variation. For consistency and comparison purposes, we first train and evaluate single-task agents (as done in prior few-shot imitation work). We then study the multi-task setting, where multi-task training is followed by (i) one-shot imitation on variations within the training tasks, (ii) one-shot imitation on new tasks, and (iii) fine-tuning on new tasks. Prior state-of-the-art, while performing well within some single tasks, struggles in these harder multi-task settings. To address these limitations, we propose MOSAIC (Multi-task One-Shot Imitation with self-Attention and Contrastive learning), which integrates a self-attention model architecture and a temporal contrastive module to enable better task disambiguation and more robust representation learning. Our experiments show that MOSAIC outperforms prior state of the art in learning efficiency, final performance, and learns a multi-task policy with promising generalization ability via fine-tuning on novel tasks.","","978-1-7281-9681-7","10.1109/ICRA46639.2022.9812450","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9812450","","Training;Representation learning;Visualization;Automation;Architecture;Buildings;Benchmark testing","","24","","48","IEEE","12 Jul 2022","23-27 May 2022","23-27 May 2022","IEEE","IEEE Conferences"
"Symphony: Learning Realistic and Diverse Agents for Autonomous Driving Simulation","M. Igl; D. Kim; A. Kuefler; P. Mougin; P. Shah; K. Shiarlis; D. Anguelov; M. Palatucci; B. White; S. Whiteson",Waymo Research; Waymo Research; Waymo Research; Waymo Research; Waymo Research; Waymo Research; Waymo Research; Waymo Research; Waymo Research; Waymo Research,2022 International Conference on Robotics and Automation (ICRA),"12 Jul 2022","2022","","","2445","2451","Simulation is a crucial tool for accelerating the development of autonomous vehicles. Making simulation realistic requires models of the human road users who interact with such cars. Such models can be obtained by applying learning from demonstration (LfD) to trajectories observed by cars already on the road. However, existing LfD methods are typically insufficient, yielding policies that frequently collide or drive off the road. To address this problem, we propose Symphony, which greatly improves realism by combining conventional policies with a parallel beam search. The beam search refines these policies on the fly by pruning branches that are unfavourably evaluated by a discriminator. However, it can also harm diversity, i.e., how well the agents cover the entire distribution of realistic behaviour, as pruning can encourage mode collapse. Symphony addresses this issue with a hierarchical approach, factoring agent behaviour into goal generation and goal conditioning. The use of such goals ensures that agent diversity neither disappears during adversarial training nor is pruned away by the beam search. Experiments on both proprietary and open Waymo datasets confirm that Symphony agents learn more realistic and diverse behaviour than several baselines.","","978-1-7281-9681-7","10.1109/ICRA46639.2022.9811990","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9811990","","Training;Automation;Roads;Diversity reception;Search problems;Trajectory;Automobiles","","51","","44","IEEE","12 Jul 2022","23-27 May 2022","23-27 May 2022","IEEE","IEEE Conferences"
"Adversarial Imitation Learning from Video Using a State Observer","H. Karnan; F. Torabi; G. Warnell; P. Stone","Department of Mechanical Engineering, University of Texas, Austin, USA; Department of Computer Science, University of Texas, Austin, USA; Army Research Laboratory, USA; Department of Computer Science, University of Texas, Austin and Sony AI, USA",2022 International Conference on Robotics and Automation (ICRA),"12 Jul 2022","2022","","","2452","2458","The imitation learning research community has recently made significant progress towards the goal of enabling artificial agents to imitate behaviors from video demonstrations alone. However, current state-of-the-art approaches developed for this problem exhibit high sample complexity due, in part, to the high-dimensional nature of video observations. Towards addressing this issue, we introduce here a new algorithm called Visual Generative Adversarial Imitation from Observation using a State Observer (VGAIfO-SO). At its core, VGAIfO-SO seeks to address sample inefficiency using a novel, self-supervised state observer, which provides estimates of lower-dimensional proprioceptive state representations from high-dimensional images. We show experimentally in several continuous control environments that VGAIfO-SO is more sample efficient than other IfO algorithms at learning from video-only demonstrations and can sometimes even achieve performance close to the Generative Adversarial Imitation from Observation (GAIfO) algorithm that has privileged access to the demonstrator's proprioceptive state information.","","978-1-7281-9681-7","10.1109/ICRA46639.2022.9811570","NSF(grant numbers:CPS–1739964,IIS-1724157,NRI-1925082); ONR(grant numbers:N00014-18-2243); ARO(grant numbers:W911NF-19-2-0333); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9811570","","Visualization;Training data;Reinforcement learning;Learning (artificial intelligence);Observers;Prediction algorithms;Market research","","10","","36","IEEE","12 Jul 2022","23-27 May 2022","23-27 May 2022","IEEE","IEEE Conferences"
"Modular Adaptive Policy Selection for Multi- Task Imitation Learning through Task Division","D. Antotsiou; C. Ciliberto; T. Kim","Imperial College, London, UK; University College, London, UK; Imperial College, London, UK",2022 International Conference on Robotics and Automation (ICRA),"12 Jul 2022","2022","","","2459","2465","Deep imitation learning requires many expert demonstrations, which can be hard to obtain, especially when many tasks are involved. However, different tasks often share similarities, so learning them jointly can greatly benefit them and alleviate the need for many demonstrations. But, joint multi-task learning often suffers from negative transfer, sharing information that should be task-specific. In this work, we introduce a method to perform multi-task imitation while allowing for task-specific features. This is done by using proto-policies as modules to divide the tasks into simple sub-behaviours that can be shared. The proto-policies operate in parallel and are adaptively chosen by a selector mechanism that is jointly trained with the modules. Experiments on different sets of tasks show that our method improves upon the accuracy of single agents, task-conditioned and multi-headed multi-task agents, as well as state-of-the-art meta learning agents. We also demonstrate its ability to autonomously divide the tasks into both shared and task-specific sub-behaviours.","","978-1-7281-9681-7","10.1109/ICRA46639.2022.9811819","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9811819","","Automation;Multitasking;Task analysis","","3","","53","IEEE","12 Jul 2022","23-27 May 2022","23-27 May 2022","IEEE","IEEE Conferences"
"Disturbance-injected Robust Imitation Learning with Task Achievement","H. Tahara; H. Sasaki; H. Oh; B. Michael; T. Matsubara","Division of Information Science, Graduate School of Science and Technology, Nara Institute of Science and Technology, Japan; Division of Information Science, Graduate School of Science and Technology, Nara Institute of Science and Technology, Japan; Division of Information Science, Graduate School of Science and Technology, Nara Institute of Science and Technology, Japan; Division of Information Science, Graduate School of Science and Technology, Nara Institute of Science and Technology, Japan; Division of Information Science, Graduate School of Science and Technology, Nara Institute of Science and Technology, Japan",2022 International Conference on Robotics and Automation (ICRA),"12 Jul 2022","2022","","","2466","2472","Robust imitation learning using disturbance injections overcomes issues of limited variation in demonstrations. However, these methods assume demonstrations are optimal, and that policy stabilization can be learned via simple augmentations. In real-world scenarios, demonstrations are often of diverse-quality, and disturbance injection instead learns sub-optimal policies that fail to replicate desired behavior. To address this issue, this paper proposes a novel imitation learning framework that combines both policy robustification and optimal demonstration learning. Specifically, this combinatorial approach forces policy learning and disturbance injection optimization to focus on mainly learning from high task achievement demonstrations, while utilizing low achievement ones to decrease the number of samples needed. The effectiveness of the proposed method is verified through experiments using an excavation task in both simulations and a real robot, resulting in high-achieving policies that are more stable and robust to diverse-quality demonstrations. In addition, this method utilizes all of the weighted sub-optimal demonstrations without eliminating them, resulting in practical data efficiency benefits.","","978-1-7281-9681-7","10.1109/ICRA46639.2022.9812376","JST(grant numbers:JPMJMS2032); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9812376","","Automation;Scalability;Excavation;Behavioral sciences;Task analysis;Robots;Optimization","","9","","31","IEEE","12 Jul 2022","23-27 May 2022","23-27 May 2022","IEEE","IEEE Conferences"
"Skeletal Feature Compensation for Imitation Learning with Embodiment Mismatch","E. Hudson; G. Warnell; F. Torabi; P. Stone","The University of Texas at Austin, Austin, Texas, USA; The University of Texas at Austin, Austin, Texas, USA; The University of Texas at Austin, Austin, Texas, USA; The University of Texas at Austin, Austin, Texas, USA",2022 International Conference on Robotics and Automation (ICRA),"12 Jul 2022","2022","","","2482","2488","Learning from demonstrations in the wild (e.g. YouTube videos) is a tantalizing goal in imitation learning. However, for this goal to be achieved, imitation learning algorithms must deal with the fact that the demonstrators and learners may have bodies that differ from one another. This condition — “embodiment mismatch” — is ignored by many recent imitation learning algorithms. Our proposed imitation learning technique, SILEM (Skeletal feature compensation for Imitation Learning with Embodiment Mismatch), addresses a particular type of embodiment mismatch by introducing a learned affine transform to compensate for differences in the skeletal features obtained from the learner and expert. We create toy domains based on PyBullet's HalfCheetah and Ant to assess SILEM's benefits for this type of embodiment mismatch. We also provide qualitative and quantitative results on more realistic problems — teaching simulated humanoid agents, including Atlas from Boston Dynamics, to walk by observing human demonstrations.","","978-1-7281-9681-7","10.1109/ICRA46639.2022.9812127","NSF(grant numbers:CPS-1739964,IIS-1724157,NRI-1925082); ONR(grant numbers:N00014-18-2243); FLI(grant numbers:RFP2-000); ARO(grant numbers:W911NF-19-2-0333); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9812127","","Video on demand;Automation;Heuristic algorithms;Toy manufacturing industry;Education;Humanoid robots;Transforms","","5","","22","IEEE","12 Jul 2022","23-27 May 2022","23-27 May 2022","IEEE","IEEE Conferences"
"TartanDrive: A Large-Scale Dataset for Learning Off-Road Dynamics Models","S. Triest; M. Sivaprakasam; S. J. Wang; W. Wang; A. M. Johnson; S. Scherer","Robotics Institute, Carnegie Mellon University, Pittsburgh, PA, USA; Electrical & Computer Engineering Dept., University of Pittsburgh, Pittsburgh, PA, USA; Mechanical Engineering Dept., Carnegie Mellon University, Pittsburgh, PA, USA; Robotics Institute, Carnegie Mellon University, Pittsburgh, PA, USA; Mechanical Engineering Dept., Carnegie Mellon University, Pittsburgh, PA, USA; Robotics Institute, Carnegie Mellon University, Pittsburgh, PA, USA",2022 International Conference on Robotics and Automation (ICRA),"12 Jul 2022","2022","","","2546","2552","We present TartanDrive, a large scale dataset for learning dynamics models for off-road driving. We collected a dataset of roughly 200,000 off-road driving interactions on a modified Yamaha Viking ATV with seven unique sensing modalities in diverse terrains. To the authors' knowledge, this is the largest real-world multi-modal off-road driving dataset, both in terms of number of interactions and sensing modalities. We also benchmark several state-of-the-art methods for model-based reinforcement learning from high-dimensional observations on this dataset. We find that extending these models to multi-modality leads to significant performance on off-road dynamics prediction, especially in more challenging terrains. We also identify some shortcomings with current neural network architectures for the off-road driving task. Our dataset is available at https://github.com/castacks/tartan_drive.","","978-1-7281-9681-7","10.1109/ICRA46639.2022.9811648","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9811648","","Automation;Neural networks;Reinforcement learning;Predictive models;Benchmark testing;Robot sensing systems;Sensors","","46","","40","IEEE","12 Jul 2022","23-27 May 2022","23-27 May 2022","IEEE","IEEE Conferences"
"SEMI: Self-supervised Exploration via Multisensory Incongruity","J. Wang; Z. Zhuang; H. Zhao",Carnegie Mellon University; ShanghaiTech University and Shanghai Qi Zhi Institute; Tsinghua University and Shanghai Qi Zhi Institute,2022 International Conference on Robotics and Automation (ICRA),"12 Jul 2022","2022","","","2663","2670","Efficient exploration is a long-standing problem in reinforcement learning since extrinsic rewards are usually sparse or missing. A popular solution to this issue is to feed an agent with novelty signals as intrinsic rewards. In this work, we introduce SEMI, a self-supervised exploration policy by incentivizing the agent to maximize a new novelty signal: multisensory incongruity, which can be measured in two aspects, perception incongruity and action incongruity. The former represents the misalignment of the multisensory inputs, while the latter represents the variance of an agent's policies under different sensory inputs. Specifically, an alignment predictor is learned to detect whether multiple sensory inputs are aligned, the error of which is used to measure perception incongruity. A policy model takes different combinations of the multisensory observations as input, and outputs actions for exploration. The variance of actions is further used to measure action incongruity. Using both incongruities as intrinsic rewards, SEMI allows an agent to learn skills by exploring in a self-supervised manner without any external rewards. We further show that SEMI is compatible with extrinsic rewards and it improves sample efficiency of policy learning. The effectiveness of SEMI is demonstrated across a variety of benchmark environments including object manipulation and audio-visual games.","","978-1-7281-9681-7","10.1109/ICRA46639.2022.9811979","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9811979","","Automation;Measurement uncertainty;Reinforcement learning;Games;Benchmark testing;Robot sensing systems;Intelligent agents","","1","","51","IEEE","12 Jul 2022","23-27 May 2022","23-27 May 2022","IEEE","IEEE Conferences"
"Real-Robot Deep Reinforcement Learning: Improving Trajectory Tracking of Flexible-Joint Manipulator with Reference Correction","D. Pavlichenko; S. Behnke","Autonomous Intelligent Systems (AIS) Group, Computer Science Institute VI, University of Bonn, Germany; Autonomous Intelligent Systems (AIS) Group, Computer Science Institute VI, University of Bonn, Germany",2022 International Conference on Robotics and Automation (ICRA),"12 Jul 2022","2022","","","2671","2677","Flexible-joint manipulators are governed by complex nonlinear dynamics, defining a challenging control problem. In this work, we propose an approach to learn an outer-loop joint trajectory tracking controller with deep reinforcement learning. The controller represented by a stochastic policy is learned in under two hours directly on the real robot. This is achieved through bounded reference correction actions and use of a model-free off-policy learning method. In addition, an informed policy initialization is proposed, where the agent is pre-trained in a learned simulation. We test our approach on the 7 DOF manipulator of a Baxter robot. We demonstrate that the proposed method is capable of consistent learning across multiple runs when applied directly on the real robot. Our method yields a policy which significantly improves the trajectory tracking accuracy in comparison to the vendor-provided controller, generalizing to an unseen payload.","","978-1-7281-9681-7","10.1109/ICRA46639.2022.9812023","German Research Foundation(grant numbers:BE 2556/16-2); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9812023","","Learning systems;Automation;Trajectory tracking;Stochastic processes;Reinforcement learning;Nonlinear dynamical systems;Behavioral sciences","","12","","33","IEEE","12 Jul 2022","23-27 May 2022","23-27 May 2022","IEEE","IEEE Conferences"
