"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Optimal Torque Distribution via Dynamic Adaptation for Quadrupedal Locomotion on Slippery Terrains","D. -E. Argiropoulos; M. Maravgakis; C. Tian; D. Papageorgiou; P. Trahanias","Institute of Computer Science, Foundation for Research and Technology-Hellas, Heraklion, Greece; Institute of Computer Science, Foundation for Research and Technology-Hellas, Heraklion, Greece; Institute of Computer Science, Foundation for Research and Technology-Hellas, Heraklion, Greece; Institute of Computer Science, Foundation for Research and Technology-Hellas, Heraklion, Greece; Institute of Computer Science, Foundation for Research and Technology-Hellas, Heraklion, Greece",2025 IEEE International Conference on Robotics and Automation (ICRA),"2 Sep 2025","2025","","","5343","5349","As legged robots continue to evolve, new control methods are being developed to provide fast, robust, accurate and computationally efficient algorithms for traversing challenging environments. This paper presents a realtime adaptive locomotion controller for quadrupeds, designed to maintain stability and controllability on various surfaces, including highly slippery terrains. The proposed approach optimizes control effort distribution based on the probability of slippage by utilizing a surface-independent adaptation layer. By balancing the robot's redundant kinematic system through rank relaxation-similar to loosening constraints in optimization problems-this method demonstrates significant performance improvements. Unlike Reinforcement Learning (RL) approaches, which depend on pre-trained policies and may struggle to adapt velocity tracking control across different terrains, our method rapidly adjusts to changing conditions, as validated by extensive simulation experiments.","","979-8-3315-4139-2","10.1109/ICRA55743.2025.11128680","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11128680","","Legged locomotion;Performance evaluation;Torque;Kinematics;Reinforcement learning;Real-time systems;Stability analysis;Quadrupedal robots;Optimization;Foot","","1","","25","IEEE","2 Sep 2025","19-23 May 2025","19-23 May 2025","IEEE","IEEE Conferences"
"Adaptive Energy Regularization for Autonomous Gait Transition and Energy-Efficient Quadruped Locomotion","B. Liang; L. Sun; X. Zhu; B. Zhang; Z. Xiong; Y. Wang; C. Li; K. Sreenath; M. Tomizuka","Department of Mechanical Engineering, University of California, Berkeley, California, USA; Department of Mechanical Engineering, University of California, Berkeley, California, USA; Department of Mechanical Engineering, University of California, Berkeley, California, USA; Department of Mechanical Engineering, University of California, Berkeley, California, USA; Department of Mechanical Engineering, University of California, Berkeley, California, USA; Department of Mechanical Engineering, University of California, Berkeley, California, USA; Department of Mechanical Engineering, University of California, Berkeley, California, USA; Department of Mechanical Engineering, University of California, Berkeley, California, USA; Department of Mechanical Engineering, University of California, Berkeley, California, USA",2025 IEEE International Conference on Robotics and Automation (ICRA),"2 Sep 2025","2025","","","5350","5356","In reinforcement learning for legged robot locomotion, crafting effective reward strategies is crucial. Predefined gait patterns and complex reward systems are widely used to stabilize policy training. Drawing from the natural locomotion behaviors of humans and animals, which adapt their gaits to minimize energy consumption, we investigate the impact of incorporating an energy-efficient reward term that prioritizes distance-averaged energy consumption into the reinforcement learning framework. Our findings demonstrate that this simple addition enables quadruped robots to autonomously select appropriate gaits-such as four-beat walking at lower speeds and trotting at higher speeds-without the need for explicit gait regularizations. Furthermore, we provide a guideline for tuning the weight of this energy-efficient reward, facilitating its application in real-world scenarios. The effectiveness of our approach is validated through simulations and on a real Unitree Gol robot. This research highlights the potential of energy-centric reward functions to simplify and enhance the learning of adaptive and efficient locomotion in quadruped robots. Videos and more details are at https://sites.google.com/berkeley.edu/efficient-locomotion","","979-8-3315-4139-2","10.1109/ICRA55743.2025.11128812","Hong Kong Centre for Logistics Robotics; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11128812","","Legged locomotion;Training;Energy consumption;Animals;Reinforcement learning;Energy efficiency;Quadrupedal robots;Tuning;Videos;Guidelines","","9","","35","IEEE","2 Sep 2025","19-23 May 2025","19-23 May 2025","IEEE","IEEE Conferences"
"Mobile-TeleVision: Predictive Motion Priors for Humanoid Whole-Body Control","C. Lu; X. Cheng; J. Li; S. Yang; M. Ji; C. Yuan; G. Yang; S. Yi; X. Wang","UC, San Diego; UC, San Diego; UC, San Diego; UC, San Diego; UC, San Diego; UC, San Diego; MIT; UC, San Diego; UC, San Diego",2025 IEEE International Conference on Robotics and Automation (ICRA),"2 Sep 2025","2025","","","5364","5371","Humanoid robots require both robust lower-body locomotion and precise upper-body manipulation. While recent Reinforcement Learning (RL) approaches provide whole-body loco-manipulation policies, they lack precise manipulation with high DoF arms. In this paper, we propose decoupling upper-body control from locomotion, using inverse kinematics (IK) and motion retargeting for precise manipulation, while RL focuses on robust lower-body locomotion. We introduce PMP (Predictive Motion Priors), trained with Conditional Variational Autoencoder (CVAE) to effectively represent upper-body motions. The locomotion policy is trained conditioned on this upper-body motion representation, ensuring that the system re-mains robust with both manipulation and locomotion. We show that CVAE features are crucial for stability and robustness, and significantly outperforms RL-based whole-body control in precise manipulation. With precise upper-body motion and robust lower-body locomotion control, operators can remotely control the humanoid to walk around and explore different environments, while performing diverse manipulation tasks.","","979-8-3315-4139-2","10.1109/ICRA55743.2025.11128652","Qualcomm; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11128652","","Autoencoders;Humanoid robots;Reinforcement learning;Kinematics;Robustness;Robotics and automation","","13","","47","IEEE","2 Sep 2025","19-23 May 2025","19-23 May 2025","IEEE","IEEE Conferences"
"SIGMA: Sheaf-Informed Geometric Multi-Agent Pathfinding","S. Liao; W. Xia; Y. Cao; W. Dai; C. He; W. Wu; G. Sartoretti","Hangzhou International Innovation Institute, Beihang University, China; CoreControl Inc, Hangzhou, China; Department of Mechanical Engineering, National University of Singapore, Singapore; Department of Mechanical Engineering, National University of Singapore, Singapore; Department of Mechanical Engineering, National University of Singapore, Singapore; Hangzhou International Innovation Institute, Beihang University, China; Department of Mechanical Engineering, National University of Singapore, Singapore",2025 IEEE International Conference on Robotics and Automation (ICRA),"2 Sep 2025","2025","","","1","7","The Multi-Agent Path Finding (MAPF) problem aims to determine the shortest and collision-free paths for multiple agents in a known, potentially obstacle-ridden environment. It is the core challenge for robotic deployments in large-scale logistics and transportation. Decentralized learningbased approaches have shown great potential for addressing the MAPF problems, offering more reactive and scalable solutions. However, existing learning-based MAPF methods usually rely on agents making decisions based on a limited field of view (FOV), resulting in short-sighted policies and inefficient cooperation in complex scenarios. There, a critical challenge is to achieve consensus on potential movements between agents based on limited observations and communications. To tackle this challenge, we introduce a new framework that applies sheaf theory to decentralized deep reinforcement learning, enabling agents to learn geometric cross-dependencies between each other through local consensus and utilize them for tightly cooperative decision-making. In particular, sheaf theory provides a mathematical proof of conditions for achieving global consensus through local observation. Inspired by this, we incorporate a neural network to approximately model the consensus in latent space based on sheaf theory and train it through self-supervised learning. During the task, in addition to normal features for MAPF as in previous works, each agent distributedly reasons about a learned consensus feature, leading to efficient cooperation on pathfinding and collision avoidance. As a result, our proposed method demonstrates significant improvements over state-of-the-art learning-based MAPF planners, especially in relatively large and complex scenarios, demonstrating its superiority over baselines in various simulations and real-world robot experiments.","","979-8-3315-4139-2","10.1109/ICRA55743.2025.11127434","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11127434","","Neural networks;Decision making;Transportation;Self-supervised learning;Deep reinforcement learning;Loss measurement;Mathematical models;Collision avoidance;Robots;Logistics","","4","","35","IEEE","2 Sep 2025","19-23 May 2025","19-23 May 2025","IEEE","IEEE Conferences"
"Fully Differentiable Adaptive Informative Path Planning","K. Jakkala; S. Akella","Department of Computer Science, University of North Carolina at Charlotte, Charlotte, NC, USA; Department of Computer Science, University of North Carolina at Charlotte, Charlotte, NC, USA",2025 IEEE International Conference on Robotics and Automation (ICRA),"2 Sep 2025","2025","","","5431","5437","Autonomous robots can survey and monitor large environments. However, these robots often have limited compu-tational and power resources, making it crucial to develop an ef-ficient and adaptive informative path planning (IPP) algorithm. Such an algorithm must quickly adapt to environmental data to maximize the information collected while accommodating path constraints, such as distance budgets and boundary limitations. Current approaches to this problem often rely on maximizing mutual information using methods such as greedy algorithms, Bayesian optimization, and genetic algorithms. These methods can be slow and do not scale well to large or 3D environments. We present an adaptive IPP approach that is fully differentiable, significantly faster than previous methods, and scalable to 3D spaces. Our approach also supports continuous sensing robots, which collect data continuously along the entire path, by leveraging streaming sparse Gaussian processes. Benchmark results on two real-world datasets demonstrate that our approach yields solutions that are on par with or better than baseline methods while being up to two orders of magnitude faster. Additionally, we showcase our adaptive IPP approach in a 3D space using a system-on-chip embedded computer with minimal computational resources. Our code is available in the SGP- Tools Python library with a companion ROS 2 package for deployment on ArduPilot-based robots.","","979-8-3315-4139-2","10.1109/ICRA55743.2025.11127801","NSF(grant numbers:IIP-1919233); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11127801","","Surveys;Three-dimensional displays;Adaptive systems;Codes;Robot sensing systems;Path planning;Libraries;Sensors;System-on-chip;Robots","","2","","32","IEEE","2 Sep 2025","19-23 May 2025","19-23 May 2025","IEEE","IEEE Conferences"
"CaDRE: Controllable and Diverse Generation of Safety-Critical Driving Scenarios Using Real-World Trajectories","P. Huang; W. Ding; B. Stoler; J. Francis; B. Chen; D. Zhao","Carnegie Mellon University, USA; Carnegie Mellon University, USA; Carnegie Mellon University, USA; Carnegie Mellon University, USA; Bosch Center for Artificial Intelligence; Carnegie Mellon University, USA",2025 IEEE International Conference on Robotics and Automation (ICRA),"2 Sep 2025","2025","","","5474","5481","Simulation is an indispensable tool in the development and testing of autonomous vehicles (AVs), offering an efficient and safe alternative to road testing. An outstanding challenge with simulation-based testing is the generation of safety-critical scenarios, which are essential to ensure that AVs can handle rare but potentially fatal situations. This paper addresses this challenge by introducing a novel framework CaDRE, to generate realistic, diverse, and controllable safetycritical scenarios. Our approach optimizes for both the quality and diversity of scenarios by employing a unique formulation and algorithm that integrates real-world scenarios, domain knowledge, and black-box optimization. We validate the effectiveness of our framework through extensive testing in three representative types of traffic scenarios. The results demonstrate superior performance in generating diverse and highquality scenarios with greater sample efficiency than existing reinforcement learning (RL) and sampling-based methods.","","979-8-3315-4139-2","10.1109/ICRA55743.2025.11127319","National Science Foundation(grant numbers:CNS-2047454); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11127319","","Roads;Closed box;Reinforcement learning;Trajectory;Robotics and automation;Optimization;Autonomous vehicles;Testing","","3","","57","IEEE","2 Sep 2025","19-23 May 2025","19-23 May 2025","IEEE","IEEE Conferences"
"Certificated Actor-Critic: Hierarchical Reinforcement Learning with Control Barrier Functions for Safe Navigation","J. Xie; S. Zhao; L. Hu; H. Gao","Department of Automation, School of Mechanical Engineering and Automation, Harbin Institute of Technology, Shenzhen, China; Department of Automation, School of Mechanical Engineering and Automation, Harbin Institute of Technology, Shenzhen, China; Department of Automation, School of Mechanical Engineering and Automation, Harbin Institute of Technology, Shenzhen, China; Research Institute of Intelligent Control and Systems, Harbin Institute of Technology, Harbin, China",2025 IEEE International Conference on Robotics and Automation (ICRA),"2 Sep 2025","2025","","","5482","5488","Control Barrier Functions (CBFs) have emerged as a prominent approach to designing safe navigation systems of robots. Despite their popularity, current CBF-based methods exhibit some limitations: optimization-based safe control techniques tend to be either myopic or computationally intensive, and they rely on simplified system models; conversely, the learning-based methods suffer from the lack of quantitative indication in terms of navigation performance and safety. In this paper, we present a new model-free reinforcement learning algorithm called Certificated Actor-Critic (CAC), which introduces a hierarchical reinforcement learning framework and well-defined reward functions derived from CBFs. We carry out theoretical analysis and proof of our algorithm, and propose several improvements in algorithm implementation. Our analysis is validated by two simulation experiments, showing the effectiveness of our proposed CAC algorithm.","","979-8-3315-4139-2","10.1109/ICRA55743.2025.11127225","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11127225","","Learning systems;Navigation;Computational modeling;Reinforcement learning;Safety;Robots","","6","","31","IEEE","2 Sep 2025","19-23 May 2025","19-23 May 2025","IEEE","IEEE Conferences"
"Learning Coordinated Bimanual Manipulation Policies Using State Diffusion and Inverse Dynamics Models","H. Chen; J. Xu; L. Sheng; T. Ji; S. Liu; Y. Li; K. Driggs-Campbell",University of Illinois at Urbana-Champaign; University of Illinois at Urbana-Champaign; University of Illinois at Urbana-Champaign; University of Illinois at Urbana-Champaign; University of Texas at Austin; Columbia University; University of Illinois at Urbana-Champaign,2025 IEEE International Conference on Robotics and Automation (ICRA),"2 Sep 2025","2025","","","5644","5651","When performing tasks like laundry, humans naturally coordinate both hands to manipulate objects and anticipate how their actions will change the state of the clothes. However, achieving such coordination in robotics remains challenging due to the need to model object movement, predict future states, and generate precise bimanual actions. In this work, we address these challenges by infusing the predictive nature of human manipulation strategies into robot imitation learning. Specifically, we disentangle task-related state transitions from agent-specific inverse dynamics modeling to enable effective bimanual coordination. Using a demonstration dataset, we train a diffusion model to predict future states given historical observations, envisioning how the scene evolves. Then, we use an inverse dynamics model to compute robot actions that achieve the predicted states. Our key insight is that modeling object movement can help learning policies for bimanual coordination manipulation tasks. Evaluating our framework across diverse simulation and real-world manipulation setups, including multimodal goal configurations, bimanual manipulation, deformable objects, and multi-object setups, we find that it consistently outperforms state-of-the-art state-to-action mapping policies. Our method demonstrates a remarkable capacity to navigate multimodal goal configurations and action distributions, maintain stability across different control modes, and synthesize a broader range of behaviors than those present in the demonstration dataset.","","979-8-3315-4139-2","10.1109/ICRA55743.2025.11127387","National Science Foundation(grant numbers:2005572); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11127387","","Hands;Navigation;Inverse problems;Robot kinematics;Computational modeling;Imitation learning;Predictive models;Diffusion models;Stability analysis;Manipulator dynamics","","2","","58","IEEE","2 Sep 2025","19-23 May 2025","19-23 May 2025","IEEE","IEEE Conferences"
"Behavioral Manifolds: Representing the Landscape of Grasp Affordances in Relative Pose Space","M. Zechmair; Y. Morel","Faculty of Psychology and Neuroscience, Maastricht University, Maastricht, The Netherlands; Faculty of Psychology and Neuroscience, Maastricht University, Maastricht, The Netherlands",2025 IEEE International Conference on Robotics and Automation (ICRA),"2 Sep 2025","2025","","","5706","5712","The use of machine learning to investigate grasp affordances has received extensive attention over the past several decades. The existing literature provides a robust basis to build upon, though a number of aspects may be improved. Results commonly work in terms of grasp configuration, with little consideration for the manner in which the grasp may be (re-)produced, from a reachability and trajectory planning perspective. We propose a different perspective on grasp affordance learning, explicitly accounting for grasp synthesis; that is, the manner in which manipulator kinematics are used to allow materialization of grasps. The approach allows to explicitly map the grasp policy space in terms of generated grasp types and associated grasp quality. Results of application to a range of objects illustrate merit of the method and highlight the manner in which it may promote a greater degree of explainability for otherwise intransparent reinforcement processes.","","979-8-3315-4139-2","10.1109/ICRA55743.2025.11128813","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11128813","","Manifolds;Visualization;Trajectory planning;Shape;Affordances;Machine learning;Kinematics;Manipulators;Haptic interfaces;Robotics and automation","","","","44","IEEE","2 Sep 2025","19-23 May 2025","19-23 May 2025","IEEE","IEEE Conferences"
"Learning In-Hand Translation Using Tactile Skin with Shear and Normal Force Sensing","J. Yin; H. Qi; J. Malik; J. Pikul; M. Yim; T. Hellebrekers","Meta AI Research in Redmond, Washington, USA; Meta AI Research in Redmond, Washington, USA; Meta AI Research in Redmond, Washington, USA; University of Wisconsin-Madison in Madison, Wisconsin, USA; University of Pennsylvania GRASP Lab in Philadelphia, Pennsylvania, USA; Meta AI Research in Redmond, Washington, USA",2025 IEEE International Conference on Robotics and Automation (ICRA),"2 Sep 2025","2025","","","5850","5856","Recent progress in reinforcement learning (RL) and tactile sensing has significantly advanced dexterous manipulation. However, these methods often utilize simplified tactile signals due to the gap between tactile simulation and the real world. We introduce a sensor model for tactile skin that enables zero-shot sim-to-real transfer of ternary shear and binary normal forces. Using this model, we develop an RL policy that leverages sliding contact for dexterous inhand translation. We conduct extensive real-world experiments to assess how tactile sensing facilitates policy adaptation to various unseen object properties and robot hand orientations. We demonstrate that our 3-axis tactile policies consistently outperform baselines that use only shear forces, only normal forces, or only proprioception. Videos and details available on the project website.","","979-8-3315-4139-2","10.1109/ICRA55743.2025.11127974","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11127974","","Hands;Adaptation models;Translation;Force;Reinforcement learning;Robot sensing systems;Skin;Sensors;Videos","","7","","55","IEEE","2 Sep 2025","19-23 May 2025","19-23 May 2025","IEEE","IEEE Conferences"
"Generalizable Imitation Learning Through Pre-Trained Representations","W. -D. Chang; F. Hogan; S. Fujimoto; D. Meger; G. Dudek","Samsung AI Center Montréal. Center for Intelligent Machines, McGill University; Samsung AI Center Montréal. Center for Intelligent Machines, McGill University; Samsung AI Center Montréal. Center for Intelligent Machines, McGill University; Samsung AI Center Montréal. Center for Intelligent Machines, McGill University; Samsung AI Center Montréal. Center for Intelligent Machines, McGill University",2025 IEEE International Conference on Robotics and Automation (ICRA),"2 Sep 2025","2025","","","1","8","In this paper, we leverage self-supervised vision transformer models and their emergent semantic abilities to improve the generalization abilities of imitation learning policies. We introduce DVK, an imitation learning algorithm that leverages rich pre-trained Visual Transformer patch-level embeddings to obtain better generalization when learning through demonstrations. Our learner sees the world by clustering appearance features into groups associated with semantic concepts, forming stable keypoints that generalize across a wide range of appearance variations and object types. We demonstrate how this representation enables generalized behaviour by evaluating imitation learning across a diverse dataset of object manipulation tasks. To facilitate further study of generalization in Imitation Learning, all of our code for the method and evaluation, as well as the dataset, is made available.","","979-8-3315-4139-2","10.1109/ICRA55743.2025.11127800","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11127800","","Visualization;Computer vision;Codes;Imitation learning;Semantics;Clustering algorithms;Transformers;Robotics and automation","","2","","56","IEEE","2 Sep 2025","19-23 May 2025","19-23 May 2025","IEEE","IEEE Conferences"
"Reservoir Computing Encodes Physical Adaptations for Reinforcement Learning","C. Giannetto; I. Atadjanov; F. Iida; A. Abdulali","Cambridge Centre for International Research (CCIR), Academy; Department of Computer Science, Central Asian University; Department of Engineering, University of Cambridge; Department of Engineering, University of Cambridge",2025 IEEE International Conference on Robotics and Automation (ICRA),"2 Sep 2025","2025","","","6005","6011","Adapting reinforcement learning (RL) policies to various robot body configurations is a significant challenge for creating flexible autonomous systems. This study presents a novel framework that integrates Reservoir Computing (RC) with the First-Order Reduced and Controlled Error (FORCE) learning rule to enhance policy adaptability in RL. The RC serves as a dynamic feature extractor, capturing temporal dependencies by pre-training on state transitions generated through random actions. This pre-training acts as regularization, reducing variance and preventing overfitting to specific configurations Subsequently, the control policy network is trained on a limited set of body variations using the enriched features from the RC. Experimental results across three distinct environments demonstrate that the proposed RC+FORCE framework significantly improves policy performance and adaptability to unseen robot configurations compared to traditional reinforcement learning through domain randomization. These findings highlight the effectiveness of combining RC-based feature extraction with FORCE-based training in developing robust RL agents.","","979-8-3315-4139-2","10.1109/ICRA55743.2025.11127876","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11127876","","Training;Autonomous systems;Force;Dynamics;Reservoir computing;Reinforcement learning;Feature extraction;Robots;Overfitting","","1","","35","IEEE","2 Sep 2025","19-23 May 2025","19-23 May 2025","IEEE","IEEE Conferences"
"Residual Policy Learning for Perceptive Quadruped Control Using Differentiable Simulation","J. Y. Luo; Y. Song; V. Klemm; F. Shi; D. Scaramuzza; M. Hutter","ETH Zurich, Switzerland; University of Zurich, Switzerland; ETH Zurich, Switzerland; National University of Singapore; University of Zurich, Switzerland; ETH Zurich, Switzerland",2025 IEEE International Conference on Robotics and Automation (ICRA),"2 Sep 2025","2025","","","1","8","First-order Policy Gradient (FoPG) algorithms such as Backpropagation through Time and Analytical Policy Gradients leverage local simulation physics to accelerate policy search, significantly improving sample efficiency in robot control compared to standard model-free reinforcement learning. However, FoPG algorithms can exhibit poor learning dynamics in contact-rich tasks like locomotion. Previous approaches address this issue by alleviating contact dynamics via algorithmic or simulation innovations. In contrast, we propose guiding the policy search by learning a residual over a simple baseline policy. For quadruped locomotion, we find that the role of residual policy learning in FoPG-based training (FoPG RPL) is primarily to improve asymptotic rewards, compared to improving sample efficiency for model-free RL. Additionally, we provide insights on applying FoPG's to pixel-based local navigation, training a point-mass robot to convergence within seconds. Finally, we showcase the versatility of FoPG RPL by using it to train locomotion and perceptive navigation end-toend on a quadruped in minutes.","","979-8-3315-4139-2","10.1109/ICRA55743.2025.11127448","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11127448","","Training;Technological innovation;Navigation;Heuristic algorithms;Robot control;Reinforcement learning;Robustness;Quadrupedal robots;Standards;Physics","","8","","36","IEEE","2 Sep 2025","19-23 May 2025","19-23 May 2025","IEEE","IEEE Conferences"
"Generalizing Motion Planners with Mixture of Experts for Autonomous Driving","Q. Sun; H. Wang; J. Zhan; F. Nie; X. Wen; L. Xu; K. Zhan; P. Jia; X. Lang; H. Zhao",Shanghai Qi Zhi Institute; LiAuto; Shanghai Qi Zhi Institute; Stanford University; LiAuto; LiAuto; LiAuto; LiAuto; LiAuto; Shanghai Qi Zhi Institute,2025 IEEE International Conference on Robotics and Automation (ICRA),"2 Sep 2025","2025","","","6033","6039","Large real-world driving datasets have sparked significant research into various aspects of learning-based motion planners for autonomous driving. These include data augmentation, model architecture, reward design, training strategies, and planner pipelines. In this paper, we review and benchmark previous methods. Experiments show that many of these approaches have limited generalization abilities in planning performance due to overly complex designs or training paradigms. Experiments further reveal that as models are appropriately scaled, many designs become redundant. Therefore, we introduce StateTransformer-2 (STR2), a scalable, decoder-only motion planner. STR2uses a Vision Transformer (ViT) encoder and a mix-of-experts (MoE) causal transformer architecture. The MoE backbone addresses modality collapse and reward balancing by expert routing during training. Extensive experiments on the NuPlan dataset show that our method generalizes better than previous approaches across different test sets and closed-loop simulations. We evaluate its scalability on billions of real-world urban driving scenarios, demonstrating consistent accuracy improvements as both data and model size grow.","","979-8-3315-4139-2","10.1109/ICRA55743.2025.11127274","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11127274","","Training;Computational modeling;Scalability;Computer architecture;Benchmark testing;Transformers;Data models;Planning;Autonomous vehicles;Tuning","","5","","38","IEEE","2 Sep 2025","19-23 May 2025","19-23 May 2025","IEEE","IEEE Conferences"
"Physics-Aware Robotic Palletization With Online Masking Inference","T. Zhang; Z. Wu; Y. Chen; Y. Wang; B. Liang; S. Moura; M. Tomizuka; M. Ding; W. Zhan","UNC, Chapel Hill; UNC, Chapel Hill; UNC, Chapel Hill; UNC, Chapel Hill; UNC, Chapel Hill; UNC, Chapel Hill; UNC, Chapel Hill; UNC, Chapel Hill; UNC, Chapel Hill",2025 IEEE International Conference on Robotics and Automation (ICRA),"2 Sep 2025","2025","","","6139","6145","The efficient planning of stacking boxes, especially in the online setting where the sequence of item arrivals is unpredictable, remains a critical challenge in modern warehouse and logistics management. Existing solutions often address box size variations, but overlook their intrinsic and physical properties, such as density and rigidity, which are crucial for real-world applications. We use reinforcement learning (RL) to solve this problem by employing action space masking to direct the RL policy toward valid actions. Unlike previous methods that rely on heuristic stability assessments which are difficult to assess in physical scenarios, our framework utilizes online learning to dynamically train the action space mask, eliminating the need for manual heuristic design. Extensive experiments demonstrate that our proposed method outperforms existing state-of-the-arts. Furthermore, we deploy our learned task planner in a real-world robotic palletizer, validating its practical applicability in operational settings. The code is available at https://github.com/tianqi-zh/palletization.","","979-8-3315-4139-2","10.1109/ICRA55743.2025.11128204","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11128204","","Codes;Stacking;Reinforcement learning;Manuals;Rigidity;Planning;Robots;Logistics","","","","26","IEEE","2 Sep 2025","19-23 May 2025","19-23 May 2025","IEEE","IEEE Conferences"
"One Net to Rule Them All: Domain Randomization in Quadcopter Racing Across Different Platforms","R. Ferede; T. Blaha; E. Lucassen; C. De Wagter; G. C. H. E. de Croon","Micro Air Vehicle Lab of the Faculty of Aerospace Engineering, Delft University of Technology, Delft, HS, The Netherlands; Micro Air Vehicle Lab of the Faculty of Aerospace Engineering, Delft University of Technology, Delft, HS, The Netherlands; Micro Air Vehicle Lab of the Faculty of Aerospace Engineering, Delft University of Technology, Delft, HS, The Netherlands; Micro Air Vehicle Lab of the Faculty of Aerospace Engineering, Delft University of Technology, Delft, HS, The Netherlands; Micro Air Vehicle Lab of the Faculty of Aerospace Engineering, Delft University of Technology, Delft, HS, The Netherlands",2025 IEEE International Conference on Robotics and Automation (ICRA),"2 Sep 2025","2025","","","6357","6363","In high-speed quadcopter racing, finding a single controller that works well across different platforms remains challenging. This work presents the first neural network controller for drone racing that generalizes across physically distinct quadcopters. We demonstrate that a single network, trained with domain randomization, can robustly control various types of quadcopters. The network relies solely on the current state to directly compute motor commands. The effectiveness of this generalized controller is validated through real-world tests on two substantially different crafts (3-inch and 5-inch race quadcopters). We further compare the performance of this generalized controller with controllers specifically trained for the 3-inch and 5-inch drone, using their identified model parameters with varying levels of domain randomization (0%, 10%, 20%, 30%). While the generalized controller shows slightly slower speeds compared to the fine-tuned models, it excels in adaptability across different platforms. Our results show that no randomization fails sim-to-real transfer while increasing randomization improves robustness but reduces speed. Despite this trade-off, our findings highlight the potential of domain randomization for generalizing controllers, paving the way for universal AI controllers that can adapt to any platform.","","979-8-3315-4139-2","10.1109/ICRA55743.2025.11128790","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11128790","Drone Racing;Reinforcement Learning;Domain Randomization;Reality Gap;Sim-to-real Transfer","Training;Adaptation models;Neural networks;Reinforcement learning;Motors;Robustness;Robotics and automation;Tuning;Quadrotors;Drones","","6","","25","IEEE","2 Sep 2025","19-23 May 2025","19-23 May 2025","IEEE","IEEE Conferences"
"Multi-Floor Zero-Shot Object Navigation Policy","L. Zhang; H. Wang; E. Xiao; X. Zhang; Q. Zhang; Z. Jiang; R. Xu",Hong Kong University of Science and Technology (Guangzhou); Hong Kong University of Science and Technology (Guangzhou); Hong Kong University of Science and Technology (Guangzhou); Hong Kong University of Science and Technology (Guangzhou); Hong Kong University of Science and Technology (Guangzhou); Hong Kong University of Science and Technology (Guangzhou); Hong Kong University of Science and Technology (Guangzhou),2025 IEEE International Conference on Robotics and Automation (ICRA),"2 Sep 2025","2025","","","6416","6422","Object navigation in multi-floor environments presents a formidable challenge in robotics, requiring sophisticated spatial reasoning and adaptive exploration strategies. Traditional approaches have primarily focused on single-floor scenarios, overlooking the complexities introduced by multi-floor structures. To address these challenges, we first propose a Multi-floor Navigation Policy (MFNP) and implement it in Zero-Shot object navigation tasks. Our framework comprises three key components: (i) Multi-floor Navigation Policy, which enables an agent to explore across multiple floors; (ii) Multi-modal Large Language Models (MLLMs) for reasoning in the navigation process; and (iii) Inter-Floor Navigation, ensuring efficient floor transitions. We evaluate MFNP on the Habitat-Matterport 3D (HM3D) and Matterport 3D (MP3D) datasets, both include multi-floor scenes. Our experiment results demonstrate that MFNP significantly outperforms all the existing methods in Zero-Shot object navigation, achieving higher success rates and improved exploration efficiency. Ablation studies further highlight the effectiveness of each component in addressing the unique challenges of multi-floor navigation. Meanwhile, we conducted real-world experiments to evaluate the feasibility of our policy. Upon deployment of MFNP, the Unitree quadruped robot demonstrated successful multi-floor navigation and found the target object in a completely unseen environment. By introducing MFNP, we offer a new paradigm for tackling complex, multi-floor environments in object navigation tasks, opening avenues for future research in vision-based navigation in realistic, multi-floor settings.","","979-8-3315-4139-2","10.1109/ICRA55743.2025.11128607","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11128607","","Three-dimensional displays;Navigation;Large language models;Imitation learning;Reinforcement learning;Cognition;Complexity theory;Quadrupedal robots;Floors;Periodic structures","","6","","27","IEEE","2 Sep 2025","19-23 May 2025","19-23 May 2025","IEEE","IEEE Conferences"
